epoch,step,train_gamma_eff,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_sig_0,train_post_sig_1,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_prior_mu_0,train_prior_mu_1,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_sig_0,train_prior_sig_1,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,val_rank_ic
15,31663,1.0,1.3701696395874023,0.05276055634021759,1.3174097537994385,0.08789079636335373,0.06523934751749039,0.0001639949914533645,-0.050309982150793076,0.03716949373483658,-0.09586064517498016,-0.12578757107257843,0.10235106945037842,0.7120901942253113,0.6896721124649048,0.7645726799964905,0.7280787229537964,0.6608077883720398,0.6340373754501343,0.6977573037147522,0.6617172956466675,0.08867475390434265,0.06147073581814766,0.014479169622063637,-0.049450673162937164,0.03657039999961853,-0.0923963114619255,-0.11814213544130325,0.10193929076194763,0.7637158036231995,0.7455706000328064,0.8160989880561829,0.7801073789596558,0.7190903425216675,0.6842748522758484,0.7526124119758606,0.7174469828605652,
16,33642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018903378397226334
16,33642,1.0,1.369375467300415,0.05284677445888519,1.316529631614685,0.0840376690030098,0.06163943186402321,0.0007947401027195156,-0.048144370317459106,0.039662983268499374,-0.0944179818034172,-0.12554211914539337,0.09503200650215149,0.7109555602073669,0.688998818397522,0.762550950050354,0.7272624373435974,0.6615360379219055,0.6325759887695312,0.6959251761436462,0.6626917123794556,0.08535642176866531,0.05877549201250076,0.014329238794744015,-0.04624934494495392,0.03531866893172264,-0.09130802750587463,-0.11375144124031067,0.0908098816871643,0.7620301246643066,0.7442470788955688,0.8151804208755493,0.7801951766014099,0.7178167104721069,0.6847579479217529,0.7524753212928772,0.7182403206825256,
17,35621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018117783591151237
17,35621,1.0,1.3686176538467407,0.052982840687036514,1.3156344890594482,0.07970806211233139,0.06304730474948883,-0.0008775161113590002,-0.044713642448186874,0.03935268893837929,-0.09402349591255188,-0.12800458073616028,0.09247909486293793,0.7115817070007324,0.6875078678131104,0.7602762579917908,0.7259311676025391,0.6591484546661377,0.6323683857917786,0.6935474276542664,0.6638362407684326,0.08452638983726501,0.058791834861040115,0.009540441446006298,-0.043728020042181015,0.03793004900217056,-0.09323391318321228,-0.11757389456033707,0.09007494896650314,0.7618845701217651,0.7434532046318054,0.8139150142669678,0.7789293527603149,0.7162551879882812,0.6849141120910645,0.7500402331352234,0.7185962200164795,
18,37600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017157649621367455
18,37600,1.0,1.3675401210784912,0.05304976925253868,1.3144904375076294,0.07589505612850189,0.05676742270588875,0.0008013644837774336,-0.04144498333334923,0.04089156910777092,-0.08976379036903381,-0.12642307579517365,0.0848124772310257,0.7108034491539001,0.6886876225471497,0.7587880492210388,0.7247408628463745,0.6604228615760803,0.6321542263031006,0.6918423771858215,0.6649884581565857,0.07941657304763794,0.05275888741016388,0.010628527961671352,-0.04066285490989685,0.03752646595239639,-0.08781896531581879,-0.11393419653177261,0.08184225112199783,0.7613528370857239,0.7427788972854614,0.8102402091026306,0.778556227684021,0.719129204750061,0.6864627003669739,0.7499502897262573,0.7215037941932678,
19,39579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013853099197149277
19,39579,1.0,1.3669847249984741,0.053302615880966187,1.313681960105896,0.07230568677186966,0.05585235729813576,-0.0016014723805710673,-0.04225518926978111,0.041684504598379135,-0.0885012075304985,-0.12702056765556335,0.0793454721570015,0.7095892429351807,0.6879364848136902,0.7562825679779053,0.7236270308494568,0.6592535376548767,0.6321648359298706,0.6898912787437439,0.6663413047790527,0.07603920996189117,0.0498010516166687,0.007182564120739698,-0.04343661665916443,0.0376473143696785,-0.08658646047115326,-0.1126246452331543,0.08154363930225372,0.7618108987808228,0.7442651987075806,0.8100135326385498,0.7779684662818909,0.7151589393615723,0.6848770976066589,0.7475457191467285,0.7243885397911072,
20,41558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02340022101998329
20,41558,1.0,1.3663015365600586,0.05338050425052643,1.3129212856292725,0.06851451843976974,0.053418006747961044,0.0016388852382078767,-0.038135502487421036,0.041474368423223495,-0.08873363584280014,-0.12269129604101181,0.07909223437309265,0.7085385918617249,0.6864221096038818,0.7535498738288879,0.7219359278678894,0.6594089269638062,0.6326786279678345,0.6889190673828125,0.6671140193939209,0.0707102119922638,0.055964481085538864,0.008740786463022232,-0.03863415867090225,0.04394524171948433,-0.08562315255403519,-0.11214599013328552,0.07440469413995743,0.7604984641075134,0.7424569725990295,0.8051760792732239,0.7746717929840088,0.7158443331718445,0.6858833432197571,0.7468592524528503,0.7259575128555298,
21,43537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013279611244797707
21,43537,1.0,1.365736484527588,0.05358242616057396,1.3121542930603027,0.0667739063501358,0.05059977248311043,0.0020898994989693165,-0.0361173152923584,0.04059145227074623,-0.08660692721605301,-0.12208116799592972,0.07603367418050766,0.708594024181366,0.6879868507385254,0.750860869884491,0.7206344604492188,0.6584794521331787,0.6333900690078735,0.6879874467849731,0.6660030484199524,0.07052863389253616,0.0471460334956646,0.006422620266675949,-0.03671266883611679,0.041281815618276596,-0.08578258007764816,-0.10978636890649796,0.07751058042049408,0.758783757686615,0.7431303262710571,0.80525141954422,0.7742452025413513,0.7177181839942932,0.686282217502594,0.7476534247398376,0.7264871001243591,
