epoch,step,train_gamma_eff,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_sig_0,train_post_sig_1,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_prior_mu_0,train_prior_mu_1,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_sig_0,train_prior_sig_1,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,val_rank_ic
15,31663,1.0,1.3701696395874023,0.05276055634021759,1.3174097537994385,0.08789079636335373,0.06523934751749039,0.0001639949914533645,-0.050309982150793076,0.03716949373483658,-0.09586064517498016,-0.12578757107257843,0.10235106945037842,0.7120901942253113,0.6896721124649048,0.7645726799964905,0.7280787229537964,0.6608077883720398,0.6340373754501343,0.6977573037147522,0.6617172956466675,0.08867475390434265,0.06147073581814766,0.014479169622063637,-0.049450673162937164,0.03657039999961853,-0.0923963114619255,-0.11814213544130325,0.10193929076194763,0.7637158036231995,0.7455706000328064,0.8160989880561829,0.7801073789596558,0.7190903425216675,0.6842748522758484,0.7526124119758606,0.7174469828605652,
16,33642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018903378397226334
16,33642,1.0,1.369375467300415,0.05284677445888519,1.316529631614685,0.0840376690030098,0.06163943186402321,0.0007947401027195156,-0.048144370317459106,0.039662983268499374,-0.0944179818034172,-0.12554211914539337,0.09503200650215149,0.7109555602073669,0.688998818397522,0.762550950050354,0.7272624373435974,0.6615360379219055,0.6325759887695312,0.6959251761436462,0.6626917123794556,0.08535642176866531,0.05877549201250076,0.014329238794744015,-0.04624934494495392,0.03531866893172264,-0.09130802750587463,-0.11375144124031067,0.0908098816871643,0.7620301246643066,0.7442470788955688,0.8151804208755493,0.7801951766014099,0.7178167104721069,0.6847579479217529,0.7524753212928772,0.7182403206825256,
17,35621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018117783591151237
17,35621,1.0,1.3686176538467407,0.052982840687036514,1.3156344890594482,0.07970806211233139,0.06304730474948883,-0.0008775161113590002,-0.044713642448186874,0.03935268893837929,-0.09402349591255188,-0.12800458073616028,0.09247909486293793,0.7115817070007324,0.6875078678131104,0.7602762579917908,0.7259311676025391,0.6591484546661377,0.6323683857917786,0.6935474276542664,0.6638362407684326,0.08452638983726501,0.058791834861040115,0.009540441446006298,-0.043728020042181015,0.03793004900217056,-0.09323391318321228,-0.11757389456033707,0.09007494896650314,0.7618845701217651,0.7434532046318054,0.8139150142669678,0.7789293527603149,0.7162551879882812,0.6849141120910645,0.7500402331352234,0.7185962200164795,
18,37600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017157649621367455
18,37600,1.0,1.3675401210784912,0.05304976925253868,1.3144904375076294,0.07589505612850189,0.05676742270588875,0.0008013644837774336,-0.04144498333334923,0.04089156910777092,-0.08976379036903381,-0.12642307579517365,0.0848124772310257,0.7108034491539001,0.6886876225471497,0.7587880492210388,0.7247408628463745,0.6604228615760803,0.6321542263031006,0.6918423771858215,0.6649884581565857,0.07941657304763794,0.05275888741016388,0.010628527961671352,-0.04066285490989685,0.03752646595239639,-0.08781896531581879,-0.11393419653177261,0.08184225112199783,0.7613528370857239,0.7427788972854614,0.8102402091026306,0.778556227684021,0.719129204750061,0.6864627003669739,0.7499502897262573,0.7215037941932678,
19,39579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013853099197149277
19,39579,1.0,1.3669847249984741,0.053302615880966187,1.313681960105896,0.07230568677186966,0.05585235729813576,-0.0016014723805710673,-0.04225518926978111,0.041684504598379135,-0.0885012075304985,-0.12702056765556335,0.0793454721570015,0.7095892429351807,0.6879364848136902,0.7562825679779053,0.7236270308494568,0.6592535376548767,0.6321648359298706,0.6898912787437439,0.6663413047790527,0.07603920996189117,0.0498010516166687,0.007182564120739698,-0.04343661665916443,0.0376473143696785,-0.08658646047115326,-0.1126246452331543,0.08154363930225372,0.7618108987808228,0.7442651987075806,0.8100135326385498,0.7779684662818909,0.7151589393615723,0.6848770976066589,0.7475457191467285,0.7243885397911072,
20,41558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02340022101998329
20,41558,1.0,1.3663015365600586,0.05338050425052643,1.3129212856292725,0.06851451843976974,0.053418006747961044,0.0016388852382078767,-0.038135502487421036,0.041474368423223495,-0.08873363584280014,-0.12269129604101181,0.07909223437309265,0.7085385918617249,0.6864221096038818,0.7535498738288879,0.7219359278678894,0.6594089269638062,0.6326786279678345,0.6889190673828125,0.6671140193939209,0.0707102119922638,0.055964481085538864,0.008740786463022232,-0.03863415867090225,0.04394524171948433,-0.08562315255403519,-0.11214599013328552,0.07440469413995743,0.7604984641075134,0.7424569725990295,0.8051760792732239,0.7746717929840088,0.7158443331718445,0.6858833432197571,0.7468592524528503,0.7259575128555298,
21,43537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013279611244797707
21,43537,1.0,1.365736484527588,0.05358242616057396,1.3121542930603027,0.0667739063501358,0.05059977248311043,0.0020898994989693165,-0.0361173152923584,0.04059145227074623,-0.08660692721605301,-0.12208116799592972,0.07603367418050766,0.708594024181366,0.6879868507385254,0.750860869884491,0.7206344604492188,0.6584794521331787,0.6333900690078735,0.6879874467849731,0.6660030484199524,0.07052863389253616,0.0471460334956646,0.006422620266675949,-0.03671266883611679,0.041281815618276596,-0.08578258007764816,-0.10978636890649796,0.07751058042049408,0.758783757686615,0.7431303262710571,0.80525141954422,0.7742452025413513,0.7177181839942932,0.686282217502594,0.7476534247398376,0.7264871001243591,
22,45516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02163117378950119
22,45516,1.0,1.3651024103164673,0.05364573001861572,1.3114557266235352,0.06436005234718323,0.04844452813267708,0.0013687509344890714,-0.034693393856287,0.04051804170012474,-0.08629145473241806,-0.11966175585985184,0.07204494625329971,0.7076836228370667,0.6868307590484619,0.7485963106155396,0.7184251546859741,0.6590397357940674,0.6327415108680725,0.6861159801483154,0.6676009893417358,0.06889931112527847,0.04516215994954109,0.007916240952908993,-0.03597571328282356,0.0433935821056366,-0.08290057629346848,-0.1083831787109375,0.07099377363920212,0.7580277323722839,0.7430896162986755,0.8018813133239746,0.7723700404167175,0.7169977426528931,0.684858500957489,0.7444798946380615,0.726397693157196,
23,47495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0190886203199625
23,47495,1.0,1.3646552562713623,0.053884878754615784,1.310768961906433,0.06284062564373016,0.04412030056118965,-0.0010032713180407882,-0.03428134322166443,0.03748138248920441,-0.08365443348884583,-0.1198899894952774,0.06913875788450241,0.7052451372146606,0.6872829794883728,0.7458580136299133,0.7163453698158264,0.6584983468055725,0.6336732506752014,0.6853263974189758,0.6665907502174377,0.06638175994157791,0.042687565088272095,0.005597326904535294,-0.03647452965378761,0.03618215024471283,-0.08188473433256149,-0.10756045579910278,0.07008004933595657,0.7568868398666382,0.7454375624656677,0.8006647825241089,0.7711790204048157,0.7173091173171997,0.6873567700386047,0.7430596351623535,0.7250057458877563,
24,49474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02383049577474594
24,49474,1.0,1.3638571500778198,0.05395156890153885,1.3099052906036377,0.06124722212553024,0.04551013559103012,0.0014436233323067427,-0.029738586395978928,0.037830960005521774,-0.08356756716966629,-0.11846808344125748,0.0661437064409256,0.7034157514572144,0.6871094107627869,0.7446094751358032,0.715050220489502,0.6583874821662903,0.6344505548477173,0.6846134662628174,0.6671952605247498,0.06468068808317184,0.04193180054426193,0.00352875585667789,-0.03160865604877472,0.03970002755522728,-0.07985948771238327,-0.10434248298406601,0.06487690657377243,0.7567482590675354,0.745941162109375,0.7996631264686584,0.7688236832618713,0.7178452014923096,0.6875973343849182,0.7421619892120361,0.7265474200248718,
25,51453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02358475886285305
25,51453,1.0,1.3633108139038086,0.05407053604722023,1.3092399835586548,0.05894787237048149,0.041733093559741974,0.0018489458598196507,-0.028738927096128464,0.034929219633340836,-0.08129600435495377,-0.11553139239549637,0.06382346153259277,0.7024971842765808,0.6879327893257141,0.7423204183578491,0.7128571271896362,0.6599372625350952,0.6348596215248108,0.6836460828781128,0.6684607267379761,0.06081464886665344,0.03936566784977913,0.003581617958843708,-0.03203019127249718,0.034602001309394836,-0.0787678137421608,-0.10106594860553741,0.0619230754673481,0.7547014355659485,0.7456777691841125,0.7968549728393555,0.7679474353790283,0.718001663684845,0.6886661648750305,0.7421456575393677,0.7277485728263855,
26,53432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01944766379892826
26,53432,1.0,1.363133430480957,0.054117754101753235,1.3090168237686157,0.053770553320646286,0.04379933699965477,0.0027992099057883024,-0.025474615395069122,0.03357687219977379,-0.0799596905708313,-0.11151625961065292,0.06084262952208519,0.7009384632110596,0.6864199042320251,0.7401992082595825,0.7116290330886841,0.6582143306732178,0.6349979639053345,0.6820665597915649,0.6690619587898254,0.060209836810827255,0.03641124069690704,0.007068218197673559,-0.02702406607568264,0.0358455553650856,-0.07610996067523956,-0.09757265448570251,0.05933332070708275,0.7555528283119202,0.7449222207069397,0.7956131100654602,0.7673321962356567,0.7171207666397095,0.6887602806091309,0.742077112197876,0.7276407480239868,
27,55411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02069343440234661
27,55411,1.0,1.3624601364135742,0.0542520135641098,1.3082096576690674,0.05274070426821709,0.04270162433385849,0.0012567685917019844,-0.02462579868733883,0.03291667625308037,-0.07774166017770767,-0.10892233997583389,0.05843972787261009,0.6988734006881714,0.6860029101371765,0.738799512386322,0.707938015460968,0.6597157120704651,0.636093020439148,0.6815617680549622,0.6669512391090393,0.05779840424656868,0.037109605967998505,0.003021840238943696,-0.02478528581559658,0.03531653434038162,-0.07269100844860077,-0.09457468241453171,0.05773048475384712,0.7535853981971741,0.7429631948471069,0.7945691347122192,0.763201892375946,0.716866135597229,0.6886747479438782,0.740084707736969,0.7266123294830322,
28,57390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052777728997170925
28,57390,1.0,1.3618825674057007,0.054288193583488464,1.307594656944275,0.05369441211223602,0.03885885700583458,-0.0023212521336972713,-0.024043403565883636,0.032745346426963806,-0.07635803520679474,-0.10809562355279922,0.053371645510196686,0.6979591846466064,0.6853182315826416,0.7368761301040649,0.7065555453300476,0.6588854789733887,0.6354894042015076,0.680383563041687,0.6683336496353149,0.056613292545080185,0.033197060227394104,0.0039007817395031452,-0.025849970057606697,0.03346966579556465,-0.07247330993413925,-0.09596145153045654,0.05503237247467041,0.7512599229812622,0.742426872253418,0.794293999671936,0.7627080082893372,0.7180919051170349,0.690747082233429,0.7394838333129883,0.7281747460365295,
29,59369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018760377541184425
29,59369,1.0,1.3612899780273438,0.054384563118219376,1.3069051504135132,0.049930229783058167,0.040274083614349365,-0.0003883634926751256,-0.02022174745798111,0.032958392053842545,-0.07396861165761948,-0.106186643242836,0.054644305258989334,0.695170521736145,0.685841977596283,0.7364243268966675,0.7047543525695801,0.6580233573913574,0.6355876922607422,0.6789675354957581,0.6704128980636597,0.05492545664310455,0.03154732286930084,0.0007584308041259646,-0.023628709837794304,0.03599735349416733,-0.06722131371498108,-0.09450647979974747,0.052853062748909,0.7488713264465332,0.7444025278091431,0.7902369499206543,0.7606098055839539,0.7145618200302124,0.6880472898483276,0.7382614612579346,0.7307179570198059,
30,61348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01503710076212883
30,61348,1.0,1.3609651327133179,0.054455049335956573,1.3065129518508911,0.04690535366535187,0.040968120098114014,-0.005206520669162273,-0.020528171211481094,0.03235797956585884,-0.07237376272678375,-0.10271292924880981,0.05090734735131264,0.6935630440711975,0.685263991355896,0.7326400876045227,0.7030795812606812,0.6580051183700562,0.6363083124160767,0.6781142950057983,0.6704325675964355,0.050334811210632324,0.034987468272447586,-0.0007427894161082804,-0.022606154903769493,0.031433261930942535,-0.06671208888292313,-0.09071070700883865,0.04722713306546211,0.7476264834403992,0.7442638874053955,0.7887745499610901,0.7596226334571838,0.7177686095237732,0.6910065412521362,0.738395631313324,0.7282254695892334,
31,63327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015577046200633049
31,63327,1.0,1.3606512546539307,0.05441371724009514,1.3062379360198975,0.04525752365589142,0.038895417004823685,-0.0035649000201374292,-0.016914527863264084,0.028708595782518387,-0.06938400864601135,-0.10003014653921127,0.04801793023943901,0.6927059292793274,0.6849676370620728,0.732524037361145,0.7025627493858337,0.6570846438407898,0.6361941695213318,0.676948070526123,0.6686466336250305,0.05404949188232422,0.028499620035290718,0.0006551355472765863,-0.017185932025313377,0.03176724165678024,-0.06649462878704071,-0.08787418901920319,0.0480843149125576,0.746868908405304,0.7421972751617432,0.7881343960762024,0.7583459615707397,0.7158013582229614,0.6900687217712402,0.7355020642280579,0.7279768586158752,
32,65306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023636896163225174
32,65306,1.0,1.3602482080459595,0.05451047793030739,1.3057386875152588,0.045750152319669724,0.036520835012197495,-0.005550512578338385,-0.015776917338371277,0.029719607904553413,-0.06805503368377686,-0.09693767130374908,0.04593402147293091,0.6916412711143494,0.6851467490196228,0.7294144630432129,0.7002673745155334,0.6569434404373169,0.6360591053962708,0.6766459345817566,0.670659601688385,0.049116820096969604,0.030328882858157158,0.0019838346634060144,-0.019462615251541138,0.027274370193481445,-0.06340145319700241,-0.08661243319511414,0.044655196368694305,0.7465249300003052,0.7444495558738708,0.785378098487854,0.7577812075614929,0.7153067588806152,0.6889875531196594,0.7360963225364685,0.7300133109092712,
33,67285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012384074740111828
33,67285,1.0,1.3596590757369995,0.05457720160484314,1.3050858974456787,0.04292389377951622,0.035223353654146194,-0.006597546860575676,-0.013646458275616169,0.02856716513633728,-0.06537822633981705,-0.09732814133167267,0.04393564537167549,0.6894985437393188,0.6828218698501587,0.7285045385360718,0.6983219981193542,0.6559178829193115,0.6375108957290649,0.6759540438652039,0.6696264147758484,0.04741079732775688,0.02491387538611889,-0.002016122220084071,-0.017647286877036095,0.030157390981912613,-0.06074836850166321,-0.08177372068166733,0.04259660094976425,0.7447696924209595,0.7402434945106506,0.785056471824646,0.7553021311759949,0.7150552868843079,0.6910907030105591,0.7347663044929504,0.7295235395431519,
34,69264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014773997478187084
