epoch,step,train_gamma_eff,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_sig_0,train_post_sig_1,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_prior_mu_0,train_prior_mu_1,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_sig_0,train_prior_sig_1,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,val_rank_ic
5,10397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018681928515434265
5,10397,1.0,1.3829452991485596,0.05221664905548096,1.3307294845581055,0.11730624735355377,0.11266908794641495,0.02903841994702816,-0.10346085578203201,0.029794584959745407,-0.12294606119394302,-0.1697598695755005,0.17147484421730042,0.7203247547149658,0.6913892030715942,0.7922197580337524,0.7527170777320862,0.6705869436264038,0.6426424384117126,0.712089478969574,0.6658262610435486,0.1201576218008995,0.1121855080127716,0.04353058338165283,-0.093854621052742,0.03584760054945946,-0.10896337032318115,-0.16439394652843475,0.1721566617488861,0.7725833058357239,0.7507126927375793,0.8393582105636597,0.8137001395225525,0.7307613492012024,0.6911113262176514,0.7700140476226807,0.71611487865448,
6,12130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00877851527184248
6,12130,1.0,1.3818023204803467,0.05225823074579239,1.3295444250106812,0.11281564086675644,0.11299602687358856,0.03181200101971626,-0.0997956171631813,0.03408113867044449,-0.12089111655950546,-0.16788791120052338,0.16479851305484772,0.7182570695877075,0.6911187767982483,0.7888903021812439,0.7485506534576416,0.6694926023483276,0.6445594429969788,0.710773229598999,0.6669542789459229,0.11481502652168274,0.10972343385219574,0.04305915907025337,-0.09511809796094894,0.03455490246415138,-0.10764433443546295,-0.15894146263599396,0.16619034111499786,0.7713062763214111,0.7504228949546814,0.841672956943512,0.8075904250144958,0.7276107668876648,0.6933557391166687,0.768558919429779,0.7149816155433655,
7,13863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015191556885838509
7,13863,1.0,1.3805004358291626,0.052180834114551544,1.3283212184906006,0.10599559545516968,0.10807015746831894,0.02834528312087059,-0.09714371711015701,0.0351235456764698,-0.11564293503761292,-0.1628814935684204,0.16124531626701355,0.7160853147506714,0.6924963593482971,0.7861238121986389,0.7452635765075684,0.6685536503791809,0.6469761729240417,0.7104100584983826,0.6681450009346008,0.10677485167980194,0.106776662170887,0.04390722140669823,-0.09099887311458588,0.03685256466269493,-0.10411995649337769,-0.15662351250648499,0.1639818549156189,0.7706624865531921,0.7492101192474365,0.836039662361145,0.8034408688545227,0.7261199951171875,0.6943238377571106,0.7701320648193359,0.7172409296035767,
8,15596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019428962841629982
8,15596,1.0,1.3795222043991089,0.05222969502210617,1.3272931575775146,0.09945635497570038,0.10503946989774704,0.029725564643740654,-0.09504767507314682,0.035160332918167114,-0.11652839928865433,-0.16185738146305084,0.15631593763828278,0.7147492170333862,0.6926978230476379,0.7830991148948669,0.7416034936904907,0.6669317483901978,0.6475298404693604,0.7087558507919312,0.6692094802856445,0.10080546140670776,0.10028990358114243,0.047758765518665314,-0.08856433629989624,0.03639698773622513,-0.10370750725269318,-0.15387660264968872,0.15622271597385406,0.7675760388374329,0.7515023350715637,0.8320501446723938,0.7990549802780151,0.7257398962974548,0.6955136656761169,0.7665411233901978,0.7198196649551392,
9,17329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016526687890291214
9,17329,1.0,1.3787118196487427,0.05217680335044861,1.3265373706817627,0.0972970575094223,0.10060866922140121,0.028712984174489975,-0.08867830783128738,0.03758262097835541,-0.11277537792921066,-0.1583307385444641,0.15525472164154053,0.7131029963493347,0.6941013336181641,0.7816150188446045,0.7383757829666138,0.667685866355896,0.6493490934371948,0.7083229422569275,0.6709846258163452,0.09360527992248535,0.09468259662389755,0.04110540449619293,-0.08416509628295898,0.03720090910792351,-0.1006712019443512,-0.14779622852802277,0.15415224432945251,0.7695573568344116,0.7515286803245544,0.8311523199081421,0.7952808141708374,0.7266079783439636,0.6966477632522583,0.7659088969230652,0.7231269478797913,
10,19062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010734910145401955
10,19062,1.0,1.3779047727584839,0.05216851457953453,1.325735330581665,0.09362157434225082,0.09710212796926498,0.02629932202398777,-0.08725625276565552,0.03739045187830925,-0.11148644238710403,-0.15848618745803833,0.147684246301651,0.7112677693367004,0.6951128840446472,0.7791870832443237,0.7347015738487244,0.6663304567337036,0.6495768427848816,0.7071204781532288,0.6709296703338623,0.0908031091094017,0.09793783724308014,0.04190526530146599,-0.08501974493265152,0.03510703518986702,-0.10056255012750626,-0.1436009705066681,0.14836357533931732,0.7661383152008057,0.7504643201828003,0.8292067050933838,0.7906852960586548,0.7262079119682312,0.6964577436447144,0.7617281079292297,0.7216564416885376,
11,20795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012826942838728428
11,20795,1.0,1.376871943473816,0.05217210203409195,1.324699878692627,0.09062200784683228,0.09415504336357117,0.02970070205628872,-0.08165254443883896,0.04033530130982399,-0.11000942438840866,-0.15762683749198914,0.14458459615707397,0.7096273303031921,0.6972126364707947,0.7776957750320435,0.7327263355255127,0.6659916043281555,0.6500622630119324,0.7064237594604492,0.6723474860191345,0.08664662390947342,0.08971051871776581,0.04277172312140465,-0.0773470550775528,0.041966892778873444,-0.1005001962184906,-0.14886491000652313,0.1470542550086975,0.762108325958252,0.7527819275856018,0.8276581168174744,0.7884243726730347,0.723680853843689,0.6981469988822937,0.7621709108352661,0.7237887382507324,
12,22528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013717149384319782
12,22528,1.0,1.3762524127960205,0.05224350467324257,1.3240095376968384,0.08648744970560074,0.09014490991830826,0.02790072374045849,-0.08076902478933334,0.04100016877055168,-0.1062844768166542,-0.15450111031532288,0.1399078369140625,0.7084491848945618,0.6977846026420593,0.7761352062225342,0.7306923270225525,0.6648638248443604,0.6503875255584717,0.7055443525314331,0.6729741096496582,0.08361594378948212,0.08663000166416168,0.03921100124716759,-0.07390239089727402,0.040720514953136444,-0.09546492248773575,-0.14482706785202026,0.13921211659908295,0.7628109455108643,0.7527655363082886,0.8273223042488098,0.7868560552597046,0.7212523818016052,0.6977426409721375,0.7620441913604736,0.7253583073616028,
13,24261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00857917033135891
13,24261,1.0,1.3751152753829956,0.05229552835226059,1.322819471359253,0.08606071770191193,0.0856005996465683,0.02884472906589508,-0.07333783805370331,0.04271918535232544,-0.10641030222177505,-0.1526147574186325,0.1367841511964798,0.7062867283821106,0.698539674282074,0.7746474742889404,0.7289555668830872,0.6643654108047485,0.6490938663482666,0.7042557001113892,0.6741268634796143,0.08245759457349777,0.08237416297197342,0.039742644876241684,-0.06622987240552902,0.041504792869091034,-0.09939020127058029,-0.1402553766965866,0.13569913804531097,0.7607278227806091,0.7546164393424988,0.8231266736984253,0.7847791314125061,0.7228979468345642,0.700108528137207,0.7603755593299866,0.7268081903457642,
14,25994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015470928512513638
14,25994,1.0,1.3742436170578003,0.05238136276602745,1.3218618631362915,0.08346004784107208,0.08358356356620789,0.027263851836323738,-0.0727769210934639,0.04155990108847618,-0.10305435955524445,-0.14902685582637787,0.13287298381328583,0.7055147290229797,0.6978868842124939,0.7736045718193054,0.7268972396850586,0.6634435057640076,0.6479995846748352,0.7033509612083435,0.6742269396781921,0.07602892071008682,0.07921384274959564,0.0450562909245491,-0.06936308741569519,0.04355202615261078,-0.09875509142875671,-0.13989204168319702,0.13446441292762756,0.7599277496337891,0.7543577551841736,0.824686586856842,0.7829077243804932,0.7190631628036499,0.6980388164520264,0.7572886347770691,0.7235172390937805,
15,27727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017397813498973846
15,27727,1.0,1.3733659982681274,0.05258388817310333,1.3207846879959106,0.08170254528522491,0.0793411061167717,0.027917150408029556,-0.06765653938055038,0.04173347353935242,-0.10436682403087616,-0.14707066118717194,0.12885260581970215,0.703442394733429,0.6991289854049683,0.7729435563087463,0.7249126434326172,0.6618586778640747,0.6462123394012451,0.700698971748352,0.6717445254325867,0.07610400766134262,0.07564134895801544,0.04304586350917816,-0.06637886166572571,0.04252363741397858,-0.101650170981884,-0.14017418026924133,0.12882207334041595,0.7598415613174438,0.7556090354919434,0.8231827616691589,0.7803456783294678,0.7172176241874695,0.6941131949424744,0.7557106018066406,0.7260863184928894,
16,29460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009893273003399372
16,29460,1.0,1.3722095489501953,0.0527384951710701,1.3194708824157715,0.08006927371025085,0.07710392028093338,0.025486044585704803,-0.06349122524261475,0.04155118763446808,-0.10035835951566696,-0.1477922946214676,0.12699352204799652,0.7028712630271912,0.6979194283485413,0.7703864574432373,0.7242059111595154,0.6608928442001343,0.6446691155433655,0.6988838911056519,0.6719045042991638,0.07557863742113113,0.07069087028503418,0.03584582731127739,-0.062433354556560516,0.041444871574640274,-0.09391383826732635,-0.1366543024778366,0.12850028276443481,0.7595574259757996,0.753703236579895,0.820752739906311,0.7788682579994202,0.7160306572914124,0.6955284476280212,0.7554416656494141,0.7262275218963623,
17,31193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01566479355096817
17,31193,1.0,1.3713178634643555,0.05282442644238472,1.3184950351715088,0.07973568886518478,0.07488612830638885,0.02372976765036583,-0.05889538675546646,0.03996061533689499,-0.10114409029483795,-0.14563287794589996,0.12158264964818954,0.7020096778869629,0.6977865099906921,0.768693745136261,0.7226054668426514,0.6605069637298584,0.6415957808494568,0.6964302659034729,0.669620156288147,0.0754767432808876,0.06963430345058441,0.03481438010931015,-0.05702392756938934,0.04275038093328476,-0.09230947494506836,-0.1352761685848236,0.12263600528240204,0.757942259311676,0.7526765465736389,0.8207688927650452,0.7763407230377197,0.7158104777336121,0.6928730607032776,0.7539551854133606,0.7258561849594116,
18,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016494739800691605
18,32926,1.0,1.370251178741455,0.05299588292837143,1.317255973815918,0.078351229429245,0.07347524911165237,0.02286883071064949,-0.05787165090441704,0.03705352544784546,-0.10013467073440552,-0.14588743448257446,0.11776971817016602,0.7007172703742981,0.696781575679779,0.7665591835975647,0.7222096920013428,0.6594744324684143,0.640686571598053,0.6952254176139832,0.6701416373252869,0.073900505900383,0.06525929272174835,0.032103799283504486,-0.05489484593272209,0.039968784898519516,-0.09647341072559357,-0.13397803902626038,0.1208726093173027,0.756689727306366,0.7516361474990845,0.817901074886322,0.7769315242767334,0.7148775458335876,0.6909427642822266,0.7515871524810791,0.7273215055465698,
19,34659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01759365200996399
19,34659,1.0,1.3694992065429688,0.05319417640566826,1.3163059949874878,0.07793375849723816,0.07260531187057495,0.021070392802357674,-0.05472760647535324,0.03594879060983658,-0.09868458658456802,-0.14189353585243225,0.11587279289960861,0.69941246509552,0.6973837018013,0.7655024528503418,0.7206018567085266,0.6579470634460449,0.6389557719230652,0.6937072277069092,0.6669981479644775,0.07075172662734985,0.06654362380504608,0.02896333672106266,-0.05219900608062744,0.039823178201913834,-0.09624528884887695,-0.13327142596244812,0.1172964945435524,0.754997968673706,0.7527689337730408,0.8187363743782043,0.776299774646759,0.7130402326583862,0.6908472776412964,0.7512739300727844,0.7248225212097168,
20,36392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012854939326643944
20,36392,1.0,1.3684418201446533,0.05333280190825462,1.3151088953018188,0.07396018505096436,0.07000508159399033,0.016418617218732834,-0.05393585190176964,0.03580419719219208,-0.09583424776792526,-0.14311610162258148,0.11159686744213104,0.6981213092803955,0.696548581123352,0.7635148763656616,0.7195910811424255,0.6570038795471191,0.6379327774047852,0.693279504776001,0.6664717197418213,0.06498096883296967,0.06419273465871811,0.02195105515420437,-0.05492151528596878,0.037651270627975464,-0.09138685464859009,-0.13019338250160217,0.11328856647014618,0.753641664981842,0.7546665668487549,0.8168019652366638,0.7762730717658997,0.7106161117553711,0.686903178691864,0.7499760985374451,0.7256205677986145,
21,38125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014969592913985252
21,38125,1.0,1.3677940368652344,0.05345755070447922,1.3143373727798462,0.07205020636320114,0.06892608106136322,0.015154831111431122,-0.05393776297569275,0.03136172890663147,-0.09403182566165924,-0.1399211585521698,0.11100084334611893,0.6957936882972717,0.6962880492210388,0.7624797821044922,0.7179033160209656,0.6569311618804932,0.6369536519050598,0.6917991638183594,0.6637121438980103,0.06504295021295547,0.0635349303483963,0.02150852605700493,-0.050624147057533264,0.032310593873262405,-0.09182414412498474,-0.12974025309085846,0.11251462996006012,0.7527214288711548,0.7532162070274353,0.815414547920227,0.7735337018966675,0.7116063833236694,0.6873533725738525,0.747900128364563,0.722011387348175,
22,39858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015846483409404755
22,39858,1.0,1.366665244102478,0.05364338308572769,1.313020944595337,0.06663456559181213,0.06864418834447861,0.011482451111078262,-0.05123375728726387,0.030473554506897926,-0.08995462208986282,-0.14039112627506256,0.10928277671337128,0.6949925422668457,0.696923553943634,0.7609845399856567,0.7169018983840942,0.657331109046936,0.63686603307724,0.6904168725013733,0.6612827181816101,0.05971529334783554,0.06279199570417404,0.016139356419444084,-0.05157875269651413,0.03497947379946709,-0.08552123606204987,-0.12810280919075012,0.10886051505804062,0.7503480315208435,0.7551423907279968,0.8158996105194092,0.7736880779266357,0.7139737010002136,0.6878008246421814,0.7464302182197571,0.7225888967514038,
23,41591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011376352980732918
23,41591,1.0,1.366167664527893,0.05373896285891533,1.3124297857284546,0.06803374737501144,0.06693198531866074,0.007959652692079544,-0.0497666634619236,0.028598448261618614,-0.08638659864664078,-0.13892017304897308,0.10910062491893768,0.6927807331085205,0.6948588490486145,0.7589379549026489,0.7137625217437744,0.6597371101379395,0.6368298530578613,0.6899780631065369,0.6612618565559387,0.06307918578386307,0.06114036589860916,0.009275831282138824,-0.04911733791232109,0.03159058839082718,-0.08487438410520554,-0.1268753558397293,0.11018490791320801,0.7497892379760742,0.7521894574165344,0.8134177923202515,0.7699533104896545,0.7154909372329712,0.6875643134117126,0.746557891368866,0.7218990921974182,
24,43324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011326124891638756
24,43324,1.0,1.3651046752929688,0.05393162742257118,1.3111741542816162,0.06408463418483734,0.06516928225755692,0.0026358196046203375,-0.051635727286338806,0.02479170821607113,-0.08358696103096008,-0.13463516533374786,0.10930877178907394,0.6909965872764587,0.6950741410255432,0.7568831443786621,0.711972177028656,0.6582242846488953,0.6371179223060608,0.6889872550964355,0.6566343903541565,0.06011294573545456,0.05982343479990959,0.006909712217748165,-0.04966212809085846,0.025765420868992805,-0.07823000848293304,-0.12292932718992233,0.11037872731685638,0.7458352446556091,0.7545577883720398,0.8121014833450317,0.7695660591125488,0.7151495218276978,0.6885059475898743,0.7469643950462341,0.7179561853408813,
25,45057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018175406381487846
25,45057,1.0,1.3647265434265137,0.05402136966586113,1.3107035160064697,0.06188204512000084,0.06375599652528763,0.0002648974768817425,-0.052169620990753174,0.02135862037539482,-0.08201469480991364,-0.13346052169799805,0.10733844339847565,0.6893136501312256,0.693299412727356,0.755272626876831,0.7091701626777649,0.6584839820861816,0.6373696327209473,0.6878889799118042,0.6569596529006958,0.0570388101041317,0.056714918464422226,0.009322389960289001,-0.05555599555373192,0.02609001286327839,-0.0752439796924591,-0.1239410862326622,0.10465621948242188,0.74530428647995,0.7518314719200134,0.8084859848022461,0.7667580842971802,0.7147036194801331,0.6902844905853271,0.7445986866950989,0.7196760773658752,
26,46790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01905943639576435
26,46790,1.0,1.3641153573989868,0.05407491326332092,1.3100415468215942,0.06046094745397568,0.06476975232362747,-0.004648514557629824,-0.05540836974978447,0.020759131759405136,-0.07735516875982285,-0.13097526133060455,0.10507770627737045,0.687200129032135,0.6925774812698364,0.7537915706634521,0.7076945900917053,0.6585277915000916,0.637509822845459,0.686747133731842,0.655065655708313,0.05740763619542122,0.05775022134184837,-0.004961648490279913,-0.05399545654654503,0.02760329097509384,-0.0713430643081665,-0.122840516269207,0.10473863780498505,0.7417038083076477,0.74973064661026,0.8101240992546082,0.7651513814926147,0.7141140103340149,0.689155638217926,0.7430654764175415,0.715869665145874,
27,48523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018419893458485603
27,48523,1.0,1.3633509874343872,0.0542028471827507,1.3091487884521484,0.05810030177235603,0.06164606288075447,-0.008361411280930042,-0.05502808466553688,0.019040348008275032,-0.07623260468244553,-0.12901227176189423,0.10459823161363602,0.6862999796867371,0.6925339698791504,0.7522873282432556,0.7050572633743286,0.657561719417572,0.6376396417617798,0.6861894130706787,0.653150200843811,0.05355009064078331,0.05516061931848526,-0.0029175193049013615,-0.05901286378502846,0.02081826888024807,-0.07122652977705002,-0.124100461602211,0.10230578482151031,0.7426226735115051,0.7517167329788208,0.8071967363357544,0.7626826763153076,0.7136382460594177,0.6896982789039612,0.7436419129371643,0.7170292735099792,
28,50256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010789214633405209
28,50256,1.0,1.362762451171875,0.05417812615633011,1.3085860013961792,0.05476920306682587,0.06162674352526665,-0.0120259840041399,-0.055317223072052,0.016838910058140755,-0.07341840118169785,-0.12988904118537903,0.10089533776044846,0.6850751638412476,0.6905719637870789,0.75017911195755,0.7033008337020874,0.6579201221466064,0.6371360421180725,0.6848017573356628,0.6519028544425964,0.05123258754611015,0.04966404289007187,-0.006546861492097378,-0.058259446173906326,0.020778780803084373,-0.07097136974334717,-0.11660713702440262,0.10251037776470184,0.7406850457191467,0.7489734292030334,0.8048034310340881,0.7589735388755798,0.7138634324073792,0.6876621246337891,0.7437501549720764,0.7146121263504028,
29,51989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016188137233257294
29,51989,1.0,1.3624215126037598,0.05418768152594566,1.3082324266433716,0.05531984195113182,0.058785080909729004,-0.011901951394975185,-0.05526726692914963,0.01756456308066845,-0.0719372034072876,-0.12781491875648499,0.09920775145292282,0.6843875050544739,0.6906230449676514,0.7475050091743469,0.7005629539489746,0.6586512327194214,0.6368225812911987,0.6836841702461243,0.6527276635169983,0.05023510009050369,0.0490858256816864,-0.00554920919239521,-0.0552765429019928,0.019794922322034836,-0.06507207453250885,-0.11947137117385864,0.09801740944385529,0.741676390171051,0.7476538419723511,0.8038316965103149,0.7572426795959473,0.7132825255393982,0.6884707808494568,0.740507960319519,0.713469922542572,
30,53722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013962862081825733
30,53722,1.0,1.3617440462112427,0.05429426208138466,1.307449460029602,0.0520600788295269,0.05456464737653732,-0.014667325653135777,-0.0583050474524498,0.015592919662594795,-0.0716240182518959,-0.12794266641139984,0.09512101858854294,0.6836681962013245,0.6907742023468018,0.7460232973098755,0.6998772621154785,0.6579062342643738,0.6380506157875061,0.6818905472755432,0.650873601436615,0.04870763048529625,0.04418911039829254,-0.00997498631477356,-0.062002941966056824,0.01745288074016571,-0.0670814961194992,-0.11946302652359009,0.09483933448791504,0.7384048700332642,0.7511599063873291,0.8004968762397766,0.7581186294555664,0.7136411666870117,0.6883916854858398,0.7408839464187622,0.7134900689125061,
31,55455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020876597613096237
31,55455,1.0,1.3610390424728394,0.0544232502579689,1.3066171407699585,0.0504191592335701,0.05705847591161728,-0.014196260832250118,-0.05666196718811989,0.017436714842915535,-0.07031682878732681,-0.12464174628257751,0.09249547868967056,0.6823247671127319,0.6899405717849731,0.7452244162559509,0.697393536567688,0.6567554473876953,0.638399600982666,0.6823241710662842,0.6503484845161438,0.04607591778039932,0.04994870722293854,-0.010232634842395782,-0.05780581757426262,0.018412839621305466,-0.06521102041006088,-0.1184513121843338,0.09309110045433044,0.7384134531021118,0.7456899881362915,0.7998411655426025,0.7558007836341858,0.7125268578529358,0.6900814175605774,0.7403724789619446,0.7129216194152832,
32,57188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009260108694434166
32,57188,1.0,1.3608677387237549,0.05443736910820007,1.3064308166503906,0.049972984939813614,0.05403905734419823,-0.01842721551656723,-0.05582839623093605,0.013194240629673004,-0.06936075538396835,-0.12704645097255707,0.09021271020174026,0.6816003322601318,0.6910876631736755,0.7427974343299866,0.6956438422203064,0.6583229899406433,0.6379840970039368,0.6809529066085815,0.6481982469558716,0.04560602083802223,0.04410367086529732,-0.01111078541725874,-0.06064126640558243,0.01427278108894825,-0.067743681371212,-0.11404398083686829,0.09073424339294434,0.735577404499054,0.7487727403640747,0.8013353943824768,0.7536826729774475,0.7137516140937805,0.6890609860420227,0.7400650382041931,0.7093382477760315,
33,58921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069059147499501705
33,58921,1.0,1.3601667881011963,0.05454787239432335,1.305620789527893,0.04872914031147957,0.052141185849905014,-0.015544558875262737,-0.05600341036915779,0.013716671615839005,-0.06966721266508102,-0.12389294803142548,0.08673752844333649,0.6805106997489929,0.6894705891609192,0.741055428981781,0.69420325756073,0.6588741540908813,0.6383323073387146,0.6802607178688049,0.6487904191017151,0.042390499264001846,0.04253770038485527,-0.013310791924595833,-0.058535847812891006,0.01729121431708336,-0.06478682160377502,-0.11484021693468094,0.08859755098819733,0.7370846271514893,0.745760440826416,0.7981541752815247,0.7524244785308838,0.715959906578064,0.6910222172737122,0.7381288409233093,0.7108031511306763,
34,60654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014104437083005905
34,60654,1.0,1.3598476648330688,0.05452251434326172,1.3053263425827026,0.04771795496344566,0.04978686571121216,-0.016720734536647797,-0.05443750321865082,0.011161106638610363,-0.06865810602903366,-0.12192294746637344,0.08681780099868774,0.6799540519714355,0.6901783347129822,0.7410703897476196,0.692887008190155,0.6582921743392944,0.6387695074081421,0.6787462830543518,0.6480044722557068,0.04201462119817734,0.04094146564602852,-0.01299720723181963,-0.05700615048408508,0.014640196226537228,-0.064369797706604,-0.11519304662942886,0.08564689010381699,0.736352801322937,0.7478489279747009,0.7984941005706787,0.7516542673110962,0.7148398160934448,0.6913042068481445,0.7364416122436523,0.7087066769599915,
