epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052001019939780235
0,1978,1.3510754108428955,0.0070561510510742664,1.3440196514129639,0.050274841487407684,0.046213146299123764,0.037888988852500916,-0.08193299919366837,0.09958925098180771,0.0402497760951519,-0.009107206016778946,-0.06165946647524834,-0.0050966800190508366,-0.012463410384953022,-0.09890395402908325,-0.050621870905160904,9.008222696138546e-05,0.10193101316690445,-0.014060168527066708,0.03108386881649494,0.7383950352668762,0.7399248480796814,0.6788205504417419,0.6713682413101196,0.7140830755233765,0.7083712220191956,0.6374788284301758,0.6499670147895813,0.6604210138320923,0.7025263905525208,0.7156468629837036,0.6983629465103149,0.6955662965774536,0.6723095774650574,0.7038175463676453,0.6595351099967957,0.049513816833496094,0.045271020382642746,0.03698926046490669,-0.07938357442617416,0.09780749678611755,0.03911686688661575,-0.008946966379880905,-0.05832856893539429,-0.004623782355338335,-0.012330705299973488,-0.0974501371383667,-0.04922840744256973,-0.0006247300188988447,0.10031300038099289,-0.013873233459889889,0.03001728281378746,0.7418807148933411,0.7435704469680786,0.686907172203064,0.6750885844230652,0.7206472158432007,0.7141253352165222,0.6438453197479248,0.6670593023300171,0.6646656394004822,0.7039990425109863,0.7170201539993286,0.7003005146980286,0.7028957605361938,0.6749676465988159,0.709459662437439,0.6620708107948303,
