epoch,step,train_gamma_eff,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_sig_0,train_post_sig_1,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_prior_mu_0,train_prior_mu_1,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_sig_0,train_prior_sig_1,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,val_rank_ic
0,2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010378175415098667
0,2718,0.9078705310821533,1.3337746858596802,0.0035145862493664026,1.3315287828445435,0.15882381796836853,0.10150392353534698,0.03388001024723053,-0.07507521659135818,0.01518042478710413,-0.16242367029190063,-0.1683473140001297,0.2167365550994873,0.7427937984466553,0.7045129537582397,0.830482542514801,0.791187584400177,0.6737027168273926,0.6095075011253357,0.731306791305542,0.6476166248321533,0.15492653846740723,0.10172855854034424,0.032405704259872437,-0.06740739196538925,0.018260998651385307,-0.1561538726091385,-0.15751583874225616,0.21340148150920868,0.741480827331543,0.7062515616416931,0.8245184421539307,0.7884013652801514,0.6754109263420105,0.6145855188369751,0.7313284277915955,0.6485852003097534,
1,5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020904019474983215
1,5437,1.0,1.3179903030395508,0.004128423519432545,1.3138624429702759,0.14581772685050964,0.09984534233808517,0.032923709601163864,-0.05341774970293045,0.02238135226070881,-0.1349124014377594,-0.14623799920082092,0.18538612127304077,0.734113872051239,0.7165288329124451,0.8291990756988525,0.7857007384300232,0.6843938827514648,0.6223758459091187,0.7294897437095642,0.6655793786048889,0.14515185356140137,0.09961458295583725,0.03264859691262245,-0.05301178991794586,0.02238047868013382,-0.13419018685817719,-0.1453848034143448,0.18482321500778198,0.7399676442146301,0.7212788462638855,0.8310560584068298,0.7884647846221924,0.686464786529541,0.6271669864654541,0.7299723029136658,0.6660746335983276,
2,8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03508427366614342
2,8156,1.0,1.3139992952346802,0.004366681911051273,1.309631109237671,0.12932486832141876,0.09154430776834488,0.03214438259601593,-0.04655103012919426,0.025735048577189445,-0.11186505854129791,-0.12672995030879974,0.16413289308547974,0.7314788103103638,0.7251094579696655,0.8264253735542297,0.7959967851638794,0.690894603729248,0.6309600472450256,0.7271637320518494,0.6734809875488281,0.12895838916301727,0.0913325846195221,0.03182294964790344,-0.04645784944295883,0.025511614978313446,-0.11109161376953125,-0.12601065635681152,0.16358579695224762,0.7363107800483704,0.7311908602714539,0.8288607597351074,0.8000307083129883,0.6926683187484741,0.6355231404304504,0.7278556823730469,0.6738839745521545,
3,10875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03710278868675232
3,10875,1.0,1.311253547668457,0.004600352142006159,1.3066518306732178,0.12054646760225296,0.08727414160966873,0.027933822944760323,-0.02930101938545704,0.03145255148410797,-0.0981200709939003,-0.10927586257457733,0.13257761299610138,0.7290460467338562,0.7275707721710205,0.8251366019248962,0.8030402064323425,0.699420690536499,0.6357423067092896,0.7263661623001099,0.687931478023529,0.1205463781952858,0.08717770129442215,0.028010321781039238,-0.028936652466654778,0.03136790171265602,-0.09751099348068237,-0.10860873013734818,0.1313919872045517,0.7332304120063782,0.7339766621589661,0.8283060193061829,0.8078186511993408,0.7013564109802246,0.6398614645004272,0.7275092005729675,0.6887286901473999,
4,13594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008000127039849758
4,13594,1.0,1.309450387954712,0.0048887659795582294,1.3045629262924194,0.11060202121734619,0.08118630945682526,0.020186446607112885,-0.02178758569061756,0.033210329711437225,-0.0838971808552742,-0.09248924255371094,0.11799397319555283,0.7276715636253357,0.729242742061615,0.8244203329086304,0.8069708943367004,0.7045879364013672,0.6387822031974792,0.726169764995575,0.6968603134155273,0.110816091299057,0.08010838180780411,0.02015911415219307,-0.020864451304078102,0.03334043174982071,-0.08342226594686508,-0.09165732562541962,0.11717446893453598,0.7315406203269958,0.7358261346817017,0.8281280398368835,0.8123228549957275,0.7073206901550293,0.6426213979721069,0.7277694940567017,0.6977667808532715,
5,16313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03044448420405388
5,16313,1.0,1.3081334829330444,0.0051420400850474834,1.3029910326004028,0.1069021001458168,0.07641197741031647,0.019221941009163857,-0.010188332758843899,0.034646857529878616,-0.07465112209320068,-0.07997026294469833,0.10006944835186005,0.7267287373542786,0.7298570275306702,0.8220109939575195,0.8083595037460327,0.70975261926651,0.6422752141952515,0.7262505888938904,0.707655668258667,0.10641457885503769,0.07619892805814743,0.019152125343680382,-0.010136312805116177,0.03439720720052719,-0.07388627529144287,-0.07930323481559753,0.0999499186873436,0.730401873588562,0.7364025712013245,0.8260641098022461,0.8142397999763489,0.7132454514503479,0.6458209753036499,0.7281538844108582,0.7085543870925903,
6,19032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028953218832612038
6,19032,1.0,1.306652307510376,0.005229090806096792,1.3014233112335205,0.09902836382389069,0.07151997834444046,0.014775432646274567,-1.960385634447448e-05,0.03357648104429245,-0.06644492596387863,-0.06942810863256454,0.0881149023771286,0.7257334589958191,0.7316268086433411,0.8213849663734436,0.811221182346344,0.7137359976768494,0.6455397605895996,0.7262111306190491,0.7140940427780151,0.09870193898677826,0.071290984749794,0.014648880809545517,-0.00011053380148950964,0.032749857753515244,-0.06582280993461609,-0.06838595867156982,0.08807595074176788,0.7292916178703308,0.738213300704956,0.8255292177200317,0.8172673583030701,0.717786431312561,0.648823618888855,0.7282389402389526,0.7150247693061829,
7,21751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03572973608970642
7,21751,1.0,1.3061084747314453,0.005292177200317383,1.3008137941360474,0.09398970007896423,0.0645417720079422,0.012656966224312782,0.0055492715910077095,0.031911350786685944,-0.058057453483343124,-0.06061318516731262,0.07780998945236206,0.7248009443283081,0.7330244779586792,0.8202524185180664,0.812135636806488,0.7145350575447083,0.6476260423660278,0.7259443998336792,0.7208665013313293,0.09362152218818665,0.06460113078355789,0.012918436899781227,0.005512915086001158,0.03137986734509468,-0.05754290893673897,-0.059764713048934937,0.07749248296022415,0.7282982468605042,0.7395746111869812,0.8246820569038391,0.8182531595230103,0.718845546245575,0.6507260799407959,0.7281460762023926,0.7218431234359741,
8,24470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383746474981308
8,24470,1.0,1.304926872253418,0.005432935897260904,1.2994948625564575,0.08857424557209015,0.059926774352788925,0.014825724996626377,0.01025028619915247,0.03129640966653824,-0.0491379015147686,-0.04966874420642853,0.07053805887699127,0.7247409820556641,0.7343298196792603,0.818863034248352,0.8121677041053772,0.7174755930900574,0.64996737241745,0.7259554862976074,0.723572313785553,0.08818496018648148,0.05916567146778107,0.014270377345383167,0.010096731595695019,0.03168150410056114,-0.04849977791309357,-0.048922013491392136,0.0703304335474968,0.728347897529602,0.7409237027168274,0.8235249519348145,0.818549394607544,0.7220786213874817,0.652702808380127,0.7282820343971252,0.7246425747871399,
9,27189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03707297518849373
