date,AALR3,ABCB11,ABEV3,ABRE11,ABYA3,ACES4,ACGU3,ADHM3,AEDU3,AERI3,AESB3,AGEI3,AGEN33,AGIN3,AGRO3,AGXY3,ALBA3,ALLD3,ALLL11,ALOS3,ALPA4,ALPK3,ALSC3,ALUP11,AMAR3,AMBP3,AMBV4,AMER3,AMIL3,AMOB3,ANIM3,APER3,ARCE3,ARCZ6,ARML3,ARND3,ARTR3,ASAI3,AUAU3,AURA33,AURE3,AUTM3,AVIL3,AXIA7,AZEV4,AZTE3,AZUL54,AZZA3,B3SA3,BAHI4,BAZA3,BBAS3,BBDC4,BBSE3,BDLL4,BEEF3,BEES3,BEMA3,BFIT3,BHGR3,BHIA3,BICB4,BIDI11,BIOM3,BISA3,BLAU3,BLUT4,BMEB4,BMEF3,BMGB4,BMOB3,BMTO4,BNCA3,BOAS3,BOBR4,BOVH3,BPAC11,BPAN4,BPHA3,BRAP4,BRAV3,BRBI11,BRFS3,BRIT3,BRIV4,BRKM5,BRML3,BRPR3,BRSR6,BRST3,BRTP4,BSCT6,BSEV3,BTTL4,CAMB3,CAML3,CASH3,CBAV3,CBMA4,CCHI3,CCIM3,CCXC3,CEAB3,CEBR6,CESP6,CGAS5,CGRA4,CIEL3,CLSA3,CLSC4,CMET4,CMIG4,CMIN3,CNFB4,COCE5,COGN3,CPFE3,CPLE6,CPNY3,CPRE3,CPSL3,CREM3,CRFB3,CRIV4,CRPG5,CRTP5,CRUZ3,CSAN3,CSED3,CSMG3,CSNA3,CSPC4,CSTB4,CSUD3,CTAX4,CTIP3,CTKA4,CTNM4,CTSA4,CURY3,CVCB3,CXSE3,CYRE3,CZLT33,CZRS4,DAGB33,DASA3,DAYC4,DESK3,DEXP3,DIRR3,DMMO3,DMVF3,DOTZ3,DPPI4,DSUL3,DUFB11,DURA4,DXCO3,EALT4,EBTP4,ECOR3,EGIE3,ELEV3,ELMD3,ELPL4,EMAE4,EMBJ3,EMBR4,ENAT3,ENBR3,ENEV3,ENGI11,ENJU3,EPAR3,EQMA3B,EQPA3,EQTL3,ESPA3,ESTC11,ESTR4,ETER3,EUCA4,EVEN3,EZTC3,FBRA4,FESA4,FFTL4,FHER3,FIBR3,FICT3,FIEI3,FIQE3,FLCL5,FLRY3,FRAS3,FRIO3,FRTA3,FTRX4,G2DI33,GAZO4,GBIO33,GETI4,GETT11,GFSA3,GGBR4,GGPS3,GMAT3,GNDI3,GOAU4,GOLL54,GPIV33,GRND3,GSHP3,GUAR4,GVTT3,HAGA4,HAPV3,HBOR3,HBRE3,HBSA3,HETA4,HGTX3,HOOT4,HYPE3,IDVL4,IENG3,IFCM3,IGBR3,IGTA3,IGTI11,IMBI4,IMCH3,INEP4,INTB3,IRBR3,IRON3,ISAE4,ITSA4,ITUB4,JALL3,JBSS3,JFEN3,JHSF3,JPSA4,JSLG3,KEPL3,KLBN11,KROT11,KRSA3,KSSA3,LAME4,LAND3,LAVV3,LCAM3,LEVE3,LIGT3,LINX3,LIXC4,LJQQ3,LOGG3,LOGN3,LPSB3,LREN3,LUPA3,LWSA3,MAGG3,MAGS5,MATD3,MBRF3,MDIA3,MDNE3,MEAL3,MEDI3,MELK3,MGEL4,MGLU3,MILK33,MILS3,MLAS3,MMXM3,MNDL4,MNPR3,MOAR3,MODL11,MOSI3,MOTV3,MOVI3,MPLU3,MRVE3,MTIG4,MTRE3,MTSA4,MULT3,MWET4,MYPK3,NATU3,NEOE3,NETC4,NEXP3,NGRD3,OBTC3,ODPV3,OFSA3,OGXP3,OIBR3,ONCO3,OPCT3,ORVR3,OSXB3,PARD3,PCAR3,PDGR3,PDTC3,PEFX5,PETR4,PFRM3,PGMN3,PINE4,PLAS4,PLPL3,PMAM3,PNVL3,POMO4,PORT3,POSI3,POWE3,PPLA11,PQUN3,PRBC4,PRGA4,PRIO3,PRML3,PRNR3,PRTX3,PRVI3,PSSA3,PTBL3,PTIP4,PTNT3,QUAL3,RADL3,RAIA3,RAIL3,RAIZ4,RANI3,RAPT4,RCSL3,RDCD3,RDNI3,RDOR3,RDTR3,RECV3,RENT3,RHDS3,RIAA3,RIPI4,RJCP3,RLOG3,RNEW11,ROMI3,RPMG3,RPSA4,RSID3,RSIP4,RSUL4,RUMO3,SALM4,SANB11,SAPR11,SASG3,SBFG3,SBSP3,SCAR3,SDIA4,SEBB11,SEDU3,SEER3,SEQL3,SFSA4,SGPS3,SHOW3,SHUL4,SIMH3,SLCE3,SLED4,SMFT3,SMLS3,SMTO3,SNSY5,SOJA3,SOMA3,SPRI3,SQIA3,SRNA3,STBP3,STBR11,SUBA3,SULA11,SUZB3,SYNE3,SZPQ4,TAEE11,TAMM4,TARP11,TASA4,TCNO4,TCOC4,TCSA3,TCSL4,TECN3,TEKA4,TELB4,TEMP3,TEND3,TERI3,TFCO4,TGMA3,TIET4,TIMS3,TLCP4,TMAR5,TMCP4,TNCP4,TNLP4,TOKY3,TOTS3,TOYB4,TPEC6B,TPIS3,TPRC6,TRAD3,TRFO4,TRIS3,TRPN3,TTEN3,TUPY3,TVIT3,TXRX4,UBBR11,UCAS3,UCOP4,UGPA3,UNIP6,UOLL4,USIM5,VAGV4,VALE3,VAMO3,VBBR3,VCPA4,VGOR4,VITT3,VIVA3,VIVO4,VIVR3,VIVT4,VLID3,VSTE3,VTRU3,VULC3,VVAR11,VVAX11,VVEO3,WDCN3,WEGE3,WEST3,WHRL4,WIZC3,YDUQ3,ZAMP3
2005-01-17,,,3019.0502,,,4681.979,,,,,,,,,,,0.48,,,,55.1992,,,,,,4906.872,,,,,,37.8003,2459.781,,,,,,,,,95.8,,,,,,,,,1057.002,30898.197,,,,1.32,,20.68,,,,,,,,234.593,10.15,,,,,,,460.799,,,,,5136.955,,,,,,4624.316,,,,,4686.525,,,,,,,,,,,,,,,1162.3867,,,,5847.94,15826.42,9235.585,,1840.926,585.418,,947.724,4100.409,,,495.0558,,,,,549.69948,2240.029,,,,28523.499,130.838,12874.384,,,,,893.0451,,,,,,,,,530.095,,,,,,,,61.5,,,96.402,,1.502,11052.215,,68.829,3.307,,,6.07,704.955,1874.025,,,,,,,,,,,,,1490.083,,,,8.1,1247.9576,2474.551,,,,,,3.388,,,,,,,2.786,,7.9,,,21112.953,,,,6144.555,283.607,,2099.81,,,,,,,,,,,,,,,,,,,4.12,,2021.613,,,,2495.667,4911.72,13929.104,,,1.6,,,,5.77,,,,,469.504,,,,,213.4748,,,,,,,,,,,56.558,,,,,,,,839.698,,,,,,779.597,,,,,5296.828,,,,,,,,43.66,,408.766,,15097.585,,,,,,,88.44,,,,,,,,76.52,142.0,104894.731,,,,427.959,,28.727,,762.254,,,,,393.6,,7671.544,,,,,,717.364,19.19,5482.171,,,,,,,,1529.369,,,,,,,,0.48,4.1,1820.199,,,,82.199,,1739.396,,,,,262.917,,,,,3707.9793,133.951,23163.46,,,,,,,,,,,136.89,,,,1.9,,,,,,,,,,,,3324.416,,,,150.499,,3418.01,,2691.81,,,197.742,,,,,,,388.851,328.797,6068.284,2732.963,22.708,189310.934,,,128.322,987.7925,,35.402,,0.48,,,,,,0.5,2727.825,,686.014,,4840.973,,22991.167,80.51,5556.981,,,5543.041,,,,5445.4,,2883.427,,,,,,,,,,,,,,
2005-01-18,,,2602.3494,,,9597.874,,,,,,,,,,,20.869,,,,113.8245,,,,,,19646.415,,,,,,659.6799,9103.616,,,,,,,,,13.2,,,,,,,6.5,21.18,2865.53,50533.567,,34.55,,4.83,,31.86,,,,,,,,401.133,,,,,13.199,,,214.833,,,,,11754.978,,,,,1.62,23014.636,,,,,21001.134,,,,,,,,,,,,,5.192,,2465.0137,,,,5697.47,27911.47,19416.481,,1920.32,1698.581,,1618.316,9940.706,,,867.2413,,,1.452,,2373.4701,3052.429,,,,29615.765,154.15,10977.353,,,,,3824.2961,,,,,,,,,1866.791,,,,,,,,,,,336.99,,,13555.85,,321.117,0.82,,,29.431,3217.66,6599.771,,,,,,,,,,,,0.48,163.495,,,,21.44,437.8402,3522.593,,,1.316,,,0.48,,,,,,,,,16.0,,,29027.602,,,,10250.21,373.038,,755.649,,,,,,,,,,,,,,,,,,,4.44,,3015.543,,,,4218.861,16191.7,52721.087,,,3.9361,,,,12.545,,,,,1288.64,,,,,624.204,,,,,,,,,,,68.956,,,,,,,,1.05,,,,,,85.649,,,,,1865.728,,,,,,,,19.052,,4407.727,,26880.197,,,,,,,13.4,,,,,,,,24.65,1540.585,79357.461,,,,176.775,,33.44,,1364.462,,,,,149.24,,4026.832,,,,,,4599.04,9.25,9752.96,,,,,,,,885.512,,,,,,,,21.0,,396.389,,,,60.016,,2063.331,,,,,70.804,,,,,9314.159,1.9,20553.68,,,,,,,,60.0,,,166.776,,,,23.4,,,,,,,,,,,,3890.656,,,,93.511,14.7,7949.905,,20841.653,,,4.787,,,,,,,2501.737,1122.775,23645.242,5502.381,23.14,167121.402,,,33.37,173.445,,16.5591,,5.035,,,,,,0.48,1892.779,,,,668.373,,46505.212,111.0,40560.159,,,13791.556,11.7,,,21818.68,,8810.111,,,,,,,,,,,,,,
2005-01-19,,,26.3,,,4263.527,,,,,,,,,,,5.988,,,,1826.88,,,,,,9945.632,,,,,,,5327.663,,,,,,,,,29.6499,,,,,,,,6.22,4004.549,39613.874,,33.92,,,,35.98,,,,,,,,335.529,16.25,,,,6.12,,,451.223,,,,,8829.891,,,,,6.48,25777.859,,,,,7355.16,,,,,,,,,,,,,,,2368.218,,,,2964.22,21560.74,16537.033,,3060.186,932.449,,778.902,3653.403,,,610.8127,,,,32.0,2151.15854,7224.215,,,,25849.256,181.83,7094.886,,,,,2419.1694,,,,,,,,,6936.842,,,,,,,,,,,1016.1,,,11923.677,,268.383,0.823,,,0.55,6247.07,9910.932,,,,,,,,,,,,,487.871,,,,278.193,651.2966,897.245,,,,,,0.48,,,,,,,,,2406.85,,,14910.872,,,,4687.596,455.469,,1987.444,,21.4,,,,,,,,,,,,,,,,,,,1134.697,,,,1059.868,10174.86,41709.311,,,2.756,,1.47,,22.188,,,,,1047.957,,,,,348.3937,,,,,,,,,,,286.651,,,,,,,,63.146,,,,,,495.166,,,,,8144.452,,,,,,,,105.872,,15374.231,,15402.625,,,,,,,20.549,,,,,,,,1.69,197.595,128192.665,,,,881.385,,20.61,,673.821,,,,,,,6231.086,,,,,,1150.573,0.48,9928.926,,,,,,,,946.406,,,,,,,,16.8,,1912.673,,,,82.397,,1858.143,,1.04,,,99.131,,,,,4841.2421,10.45,11447.88,,,,,,,,11.7,,,,,,,40.5,,,,,,,,,,,,3162.555,,,,98.804,,4423.767,,9063.796,,,56.743,,,,,,,1865.922,560.531,8554.994,6164.981,99.108,113182.947,,,6.024,18.695,,0.71,,0.585,,,,,,,7334.641,,,,856.293,,22748.027,38.06,18811.165,,,12042.813,,,,31188.38,,5197.52,,,,,,,,,,,0.48,,,
2005-01-20,,,2059.8913,,,9888.147,,,,,,,,,,,2.028,,,,,,,,,,19444.726,,,,,,,13796.231,,,,,,,,,6.6,,,,,,,,,4284.387,31482.435,,187.501,,,,82.93,,,,,,,,3.167,16.3,,,,,,,496.161,,,,,25359.295,,,,,5.4,33030.033,,,,,13884.217,,,,,,,,,,,,,,,11577.8716,,,,5330.36,46864.92,24332.059,,2785.071,2157.308,,1641.072,11984.119,,,1070.4916,,,,16.0,2622.87283,5828.871,,,,29398.764,473.821,8109.297,,,,,6017.957,,,,,,,,,1486.471,,,,,,,,,,,431.85,,0.5,19982.131,,446.933,,,,0.545,2525.614,10252.617,,,,,,,,,,,,,1166.02,,,,,490.72,356.547,,,,,,0.48,,,,,,,,,1409.4,,,25902.55,,,,10198.014,928.474,,11367.274,,12.6,,,,,,,,4.5,,,,,,,,,0.48,,948.426,,,,2754.213,10384.8,57009.403,,,0.48,,,,2.98,,,,,1843.448,,,,,567.3105,,,,,,,,,,,247.04,,,,,,,,686.772,,,,,,68.105,,,,,3412.881,,,,,,9.999,,137.48,,10205.872,,21259.301,,,,,,,3.96,,,,,,,,32.69,106.4985,84457.725,,,,262.43,,4.0,4.2,677.492,,,,,149.24,,11406.077,,,,,,1730.964,,5965.139,,,,,,,2.67996,493.171,,,,,,,,31.2,51.05,1047.882,,,,30.3,,2608.223,0.48,0.48,,,536.938,,,,,29599.3522,,16588.71,,,,,,,,,,,80.5,,,,1064.09,,,,,,,,,,,,3936.864,,,,55.677,,4322.751,,14746.568,,2.8,11.894,,,,,,,3212.902,10469.032,18252.34,6133.423,8669.809,128126.97,,,7.691,44.7925,,423.26,,4.292,,,,,,,6472.355,,,,3894.621,,37336.3,263.64,30731.72,,,6418.308,,,,25412.924,,6792.923,,,,,,,,,,,0.48,,,
2005-01-21,,,,,,6428.537,,,,,,,,,,,19.025,,,,10.49,,,,,,10461.186,,,,,,,8363.562,,,,,,,,,92.4003,,,,,,,,21.29,4329.387,30043.388,,,,,,208.17,,,,,,,,19.136,16.2505,,,,,,,1053.388,,,,,22482.117,,,,,,27990.631,,,,,8797.456,,,,,,,,,,,,,,,1415.9228,7.78,,,3334.67,39310.79,24809.28,,935.758,179.06,,1526.7,9842.162,,,1641.2194,,,,32.0,1488.16005,2107.66,,,,32429.745,166.58,9016.757,,,,,1308.3167,,,,,,,,,330.133,,,4.5,,,,,,,,2505.44,,,10704.777,,213.081,28.1,,,1.066,3191.125,7975.019,,,,,,,,,,,,2.61,406.545,,,,385.4,183.85,1543.499,,,,,,0.48,,,,,,,,,12.0,,,18836.177,,,,5859.01,526.257,,1380.747,,23.54,,,,,,,,,,,,,,,,,,,454.166,,,,4638.873,14673.01,110056.0,,,1.985,,,,1.98,,,,,6218.951,,,,,492.0624,,18.6,,,,,,,,,107.787,,,,,,,,517.225,,,,,,722.308,,,,,1705.752,,,,,,,,69.294,,4458.173,,10623.084,,,,,,,2.63,,,,,,,,41.19,,74110.6,,,,183.129,,1.2,,83.748,,,,,,,8047.538,,,,,,863.425,0.48,4638.834,,,,,,,,237.355,,,,,,,,31.32,6.27,388.144,,,,91.36,,3019.366,0.53,,1.4,,204.125,,,,,8206.6367,,16500.56,,,,,,,,,,,466.9,,,,,,,,,,,,,,,,1934.71,,,,43.18,1.0,3172.873,,5131.978,,0.67,50.51,,,,,,,929.566,2982.504,4898.294,3011.037,1632.678,59998.118,,,1.865,7.3915,,7.26,,4.956,,,,,,0.48,15230.349,,,,1417.112,,36140.642,180.89,38742.965,,,8152.337,,,,12509.032,,4952.366,,,,,,,,,,,73.965,,,
2005-01-24,,,6935.4702,,,5877.496,,,,,,,,,,,0.555,,,,44.4987,,,,,,5107.21,,,,,,,6281.474,,,,,,,,,39.599,,,,,,,,,3853.582,14397.744,,,,,,15.48,,,,,,,,20.709,,,,,,,,891.888,,,,,19277.419,,,,,2.7,9595.537,,,,,3164.452,,,,,,,,,,,,,,,404.1033,,,,1955.98,47955.79,15081.465,,1592.196,27.155,,4860.065,22898.244,,,838.004,,,,,725.62475,1781.799,,,,36983.886,809.726,5119.558,,,,,234.9599,,,,,,,,,1134.201,,,,,,,,4.2,,,457.48,,,4688.699,,114.927,3.24,,,36.661,748.525,3335.395,,,,,,,,,,,,0.48,597.162,,,,21.28,1336.5765,188.554,,,,,,0.48,,,,,,,,,2672.58,,,13056.813,,,,4262.889,297.961,,7122.457,,32.15,,,,,,,,,,,,,,,,,10.94,,935.893,,,,3357.173,8680.76,39262.804,,,,,1.47,,70.36,,,,,3727.211,,,,,200.6035,,,,,,,,,,,406.16,,,,,,,,17.515,,,,,,296.24,,,,,842.006,,,,,,,,26.687,,3392.852,,7613.82,,,,,,,,,,,,,,,3.3,,42133.307,,,,165.88,,20.25,12.6,274.21,,,,,,,6585.918,,,,,,101.751,2.124,2916.35,,,,,,,,147.507,,,,,,,,7.24,2.08,318.809,,,,20.0,,8699.821,,,2.9,,7.476,,,,,5349.826,,8060.47,,,,,,,,6.06,,,27.5,,,,,,,,,,,,,,,,1118.632,,,,57.676,,1985.428,,2107.51,,,140.677,,,,,,,774.951,406.139,7354.553,2349.825,359.747,65302.987,,,8.632,3.9965,,2.25,,,,,,0.85,,3.81,16604.375,,,,2134.44,,33672.325,420.56,18338.523,,,3936.978,,,,4670.099,,1358.998,,,,,,,,,,,,,,
2005-01-26,,,3671.45,,,5518.63,,,,,,,,,,,33.98,,,,582.3709,,,,,,7344.42,,,,,,,5424.246,,,,,,,,,158.0647,,,,,,,,54.548,1431.71,28636.364,,66.7,,,,61.44,,,,,,,,55.324,,,,,,,,1202.897,,,,,6628.402,,,,,4.86,17650.271,,,,,12042.992,0.74,,,,,,,,,,,,,,1228.6962,,,,4529.2,55590.03,15478.537,,2812.773,51.641,,3195.586,13211.464,,,1236.7155,,,2.42,,3496.6623,2768.715,,,,58373.038,263.379,4768.793,,,,,2434.6707,,,,,,,,,2557.051,,,6.235,,,,,,,,562.835,,62.75,5388.096,,156.164,45.016,,,4.732,963.362,6911.151,,,,,,,,,,,,,693.665,,,,556.77,3284.6863,945.018,,,,,,1.759,,,,,,,,,2249.3,,,23603.75,,,,6715.628,445.734,,9807.979,,,,,,,,,,,,,,,,8.0,,,64.67,,1192.994,,,,2450.018,13562.05,118425.066,,,,,,,1.0,,,,,7794.347,,,,,588.5022,,,,,,,,,,,978.11,,,,,,,,192.04,,,,,,230.533,,,,,4654.6,,,,,,9.999,,48.359,,4452.085,,17397.606,,,,,,,143.173,,,,,,,,97.95,461.4993,102386.818,,,,328.692,,45.1,2.15,520.524,,,,,,,5168.548,,,,,,1179.84,26.65,3294.389,,,,,,,,679.294,,,,,,,,10.18,214.45,367.776,,,,10.401,,2106.697,,,1.6,,487.669,,,,,14442.4144,,17725.38,,,,,,,,5.95,,,,,,,,,,,,,,,,,,,1460.773,,3.5,,137.358,1.0,3293.857,,6291.744,,3.505,15.681,,,,,,,1316.328,335.04,11086.518,4709.765,250.019,115927.733,,,8.714,2419.6515,,1666.9628,,4.76,,,,,,3.55,7444.51,,,,2590.681,,50195.138,130.2,19756.359,,,4656.405,,,,8250.465,,6075.027,,,,,,,,,,,0.48,,,
2005-01-27,,,2614.2493,,,15010.535,,,,,,,,,,,202.731,,,,50.9999,,,,,,8640.561,,,,,,116.6,7903.203,,,,,,,,,28.8898,,,,,,,,30.0,5321.222,42466.507,,38.6,,,,5.9,,,,,,,,34.39,,,,,,,,194.567,,,,,5446.57,,,,,5.4,26840.107,,,,,11021.493,,,,,,,,,,,,,,,2151.0419,,,,5869.53,76437.46,30018.973,,984.643,529.63,,5947.004,11096.261,,,974.6764,,,,,1754.88175,3268.925,,,,59052.578,90.775,12564.493,,,,,153.7437,,,,,,,,,3822.387,,,0.625,,,,,24.63,,,58.5,,1.1,13488.163,,642.244,,,,1.05,27317.336,47575.276,,,,,,,,,,,,,1057.78,,,,537.9,583.395,530.564,,,,,,0.626,,,,,,,,,3898.74,,,21439.511,,,,3724.108,5882.63,,3740.111,,151.23,,,,,,,,,,,,,,,,,1675.89,,383.632,,,,1930.688,20096.03,80347.213,,,,,,,55.83,,,,,6168.329,,,,,769.7116,,,,,,,,,,,64.416,,,,,,,,125.55,,,,,,295.805,,,,,5732.045,,,,,,39.947,,63.735,,2612.313,,20636.093,,,,,,,1.33,,,,,,,,18.37,503.17,114885.43,,,,114.76,,2.0,10.5,1388.156,,,,,,,10469.076,,,,,,1835.96,0.48,9008.346,,,,,,,,1054.524,,,,,,,,8.82,189.11,762.228,,,,20.8,,926.425,,0.48,9.0,,2.286,,,,,6024.6714,,14784.64,,,,,,,,5.9,,,816.5,,,,,,,,,,,,,,,,700.975,,3.5,,65.792,,10229.011,,10010.823,,,196.558,,,,,,,2248.067,1478.912,11972.921,5748.337,128.363,97935.532,,,9.972,1832.3,,77.0,,13.575,,,,5.1,,,7191.593,,,,2335.14,,74931.197,120.6,20476.749,,,9838.527,11.73,,,17087.376,,6685.815,,,,,,,,,,,2.25,,,
2005-01-28,,,1008.619,,,14933.963,,,,,,,,,,,36.2,,,,179.3189,,,,,,16474.928,,,,,,35.248,3589.169,,,,,,,,,3.2875,,,,,,,,3.0,5964.405,14390.88,,32.9,,,,115.2,,,,,,,,7.783,,,,,19.13,,,180.725,,,,,5746.775,,,,,,23880.609,,,,,10124.767,,,,,,,,,,,,,1.1816,,3772.7822,,,,6480.07,24931.89,18736.277,,848.636,171.179,,2295.434,11677.953,,,1711.149,,,19.28,,1844.8224,5357.269,,,,37293.553,438.237,16798.765,,,,,937.54,,,,,,,,,7541.631,,,,,,,,41.0,,,536.4,,23.7,14456.318,,444.667,65.01,,,70.07,3597.685,7107.5,,,,,,,,,,,,,2656.367,,,,2613.815,646.9601,147.89,,,,,,1.91,,,,,,,,,,,,22658.529,,,,4517.243,5829.026,,5470.741,,112.8,,,,,,,,,,,,,,,,,483.45,,1349.789,,,,2478.172,14074.83,36807.366,,,0.48,,,,,,,,,2444.792,,,,,490.4105,,98.601,,,,,,,,,584.062,,,,,,,,128.24,,,,,,196.74,,,,,2524.381,,,,,,,,19.935,,11001.992,,8879.963,,,,,,,13.558,,,,,,,,17.03,1766.8505,80765.968,,,,426.387,,,,1785.065,,,,,9.6,,2648.682,,,,,,2847.179,0.48,2527.106,,,,,,,0.67,396.691,,,,,,,,42.63,2.13,703.924,,,,10.4,,193.694,,,6.0,,199.411,,,,,4754.0706,,20454.69,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,1673.635,,,,72.081,,5311.773,,6360.351,,0.568,39.867,,,,,,,1632.956,2273.975,11797.404,4691.463,77.774,106952.497,,,15.48,395.2445,,,,0.932,,,,,,,11626.341,,14.7003,,1790.886,,44975.142,145.07,13067.203,,,6754.108,,,,17090.29,,8382.808,,,,,,,,,,,,,,
2005-01-31,,,3138.5,,,5062.878,,,,,,,,,,,23.946,,,,10.7991,,,,,,12817.383,,,,,,3837.394,2066.522,,,,,,,,,92.9378,,,,,,,,29.55,2405.6,44949.109,,22.0,,,,348.0,,,,,,,,38.768,,,,,2.0449,,,393.862,,,,,4243.738,,,,,0.54,18062.8,,,,,14367.914,14.754,,,,,,,,,,,,,,2870.7432,3.89,,,4482.98,19815.31,13967.997,,775.834,196.565,,1424.315,6116.36,,,2732.0624,,,,,442.99106,3923.066,,,,16984.628,111.943,6064.518,,,,4.399,1114.0173,,,,,,,,,3691.947,,,,,,,,41.0,,,581.3,,18.75,8096.503,,449.344,216.63,,,42.776,1286.516,4764.909,,,,,,,,,,,,92.34,825.048,,,,2.64,431.5964,1898.163,,,,,,3.447,,,,,,,,,442.8,,,30758.566,,,,12232.613,563.265,,3185.683,,32.81,,0.48,,,,,,,,,,,,,,,385.1,,282.881,,,,1648.76,7928.28,47555.169,,,3.9,,,,20.58,,,,,4229.363,,,,,424.0864,,,,,,,,,,,32.5,,,,,,,,399.408,,,,,,1602.302,,38.4,,,10573.263,,,,,,29.997,,19.865,,31801.072,,5402.727,,,,,,,2.82,,,,,,,,12.31,1248.3399,58934.434,,,,158.65,,3.36,17.2,2714.34,,,,,,,5758.89,,,,,,942.877,0.48,3163.64,,,,,,,32.208,819.517,,,,,,,,42.6,431.28,564.41,,,,10.4,,2091.643,,,3.0,,604.077,,,,,7309.9908,,11405.71,,,,,,,,6.18,,,42.12,,,,,,,,,,,,,,,,1502.704,,3.5,,102.784,2.3,1245.415,,3715.211,,,2.505,,,,,,,1374.147,1441.814,6466.691,1615.671,288.538,63511.247,,,3.08,27.515,,26.5367,,2.98,,,,4.0,,,12006.801,,,,1915.042,,22598.443,51.64,10588.201,,,6065.697,3.91,,,5524.964,,5101.371,,,,,,,,,,,34.272,,,
2005-02-01,,,104.0,,,8805.645,,,,,,,,,,,35.242,,,,97.65,,,,,,16277.15,,,,,,71.1,4991.343,,,,,,,,,211.25,,,,,,,,,7506.953,41069.327,,,,,,60.0,,,,,,,,21.389,56.1,,,,,,,794.419,,,,,10824.35,,,,,,38122.896,,,,,13004.75,,,,,,,,,,,,,,,2642.5828,,,,7770.28,45460.11,20217.569,,828.323,2063.691,,579.582,4812.23,,,1308.7275,,,4.0,,1648.53716,1406.796,,,,43577.202,55.271,17673.276,,,,,392.6098,,,,,,,,,11681.781,,,,,,,,78.952,,,95.1,,0.64,18134.798,,483.647,,,,31.277,1853.888,5526.214,,,,,,,,,,,,25.76,504.64,,,,296.591,229.2455,249.935,,,,,,4.022,,,,,,,,,266.24,,,45680.465,,,,19950.016,468.779,,2685.196,,11.25,,,,,,,,,,,,,,,,,145.83,,399.457,,,,5093.287,12362.29,68855.907,,,,,1.47,,26.264,,,,,2324.695,,,,,861.4591,,17.6,,,,,,,,,172.24,,,,,,,,83.224,,,,,,854.957,,,,,17736.647,,,,,,,,48.836,,21046.422,,10287.024,,,,,,,7.1,,,,,,,,18.41,250.3001,116412.939,,,,54.837,,14.8,,3703.333,,,,,,,7462.996,,,,,,884.154,42.24,8550.168,,,,,,,,390.994,,,,,,,,1.6,4.32,263.619,,,,,,151.595,,,,,124.724,,,,,6398.3805,,13212.08,,,,,,,,24.0,,,35.1,,,,,,,,,,,,,,,,2860.116,,6.8,,77.103,,3709.995,,8414.877,,,1.176,,,,,,,2944.667,577.958,21836.468,2674.71,441.234,98502.117,,,,1058.5,,96.1395,,,,,,4.0,,9.96,115847.479,,,,1534.062,,65391.073,129.64,29752.567,,,11794.471,,,,10948.864,,9113.133,,,,,,,,,,,55.6,,,
2005-02-02,,,2093.294,,,18535.767,,,,,,,,,,,0.91,,,,2107.06,,,,,,21279.675,,,,,,161.8,6222.528,,,,,,,,,484.9148,,,,,,,,43.1404,5835.532,42315.268,,1490.395,,1.49,,4.88,,,,,,,,52.612,,,,,,,,2009.239,,,,,6094.352,,,23.005,,,45981.823,,,,,6377.9,,,,,,,,,,,,,,,5317.716,10.5,,,7787.89,72084.05,11934.546,,4518.131,1297.086,,661.032,7939.82,,,1423.8007,,,,49.204,2350.60335,5172.554,,,,57657.065,121.868,13582.99,,,,,635.2295,,,,,,,,,1513.76,,,,,,,,77.108,,,345.086,,18.0,10341.744,,675.44,145.606,,,58.274,2074.677,9046.841,,,,,,,,,,,,39.943,1903.843,,,,36.12,2213.1526,1586.748,,,,,,0.769,,,,,,,,,1321.75,,,39183.152,,,,22206.928,2101.121,,12258.96,,439.294,,,,,,,,,,,,,,,,,156.24,,379.12,,,,3013.522,18136.75,45952.145,,,0.48,,,,32.16,,,,,13451.427,,,,,696.7519,,,,,,,,,,,1117.386,,,,,,,,776.725,,,,,,91.078,,,,,11081.182,,,,,,79.2,,16.112,,8389.616,,9272.697,,,,,,,18.2,,,,,,,,10.92,1358.7899,93346.968,,,,372.889,,10.326,,715.701,,,,,,,1430.205,,,,,,698.711,176.19,3685.933,,,,,,,,903.759,,,,,,,,49.52,251.48,1719.726,,,,10.4,,3798.25,4.69,,,,1768.224,,,,,22281.7265,,14747.81,,,,,,,,,,,287.05,,,,3.7,,,,,,,,,,,,3579.617,,,,31.45,,2153.701,,12457.193,,,16.165,,,,,,,1103.623,1733.353,9961.529,2172.618,306.729,90185.019,,,8.6,903.813,,313.4499,,5.75,,,,4.0,,,33672.818,,,,8716.126,,70492.705,12.98,13339.85,,,10125.772,,,,9794.321,,2719.591,,,,,,,,,,,0.825,,,
