epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
17,35621,1.3530158996582031,0.006122602615505457,1.346894383430481,0.001244997256435454,0.007484684698283672,-0.01629222370684147,0.01112284604460001,0.029152901843190193,-0.007538009434938431,-0.001795679796487093,0.008350319229066372,0.0025496669113636017,-0.009692422114312649,-0.0016010587569326162,-0.005646253004670143,0.007280822843313217,0.015562469139695168,-0.0038837904576212168,-0.016961323097348213,0.6806209087371826,0.6842235922813416,0.6884289383888245,0.681222140789032,0.6824150085449219,0.6743482947349548,0.6801000237464905,0.6689117550849915,0.6805420517921448,0.6803354024887085,0.6655095815658569,0.6736365556716919,0.7256550788879395,0.703641951084137,0.6733763813972473,0.7108169794082642,0.0012090172385796905,0.007276386022567749,-0.016149090602993965,0.011223523877561092,0.02916359156370163,-0.0075280508026480675,-0.0020449222065508366,0.00812491588294506,0.00249767885543406,-0.00961999036371708,-0.0016032516723498702,-0.00549687072634697,0.007324827369302511,0.015536691062152386,-0.0037338959518820047,-0.017109408974647522,0.6807957291603088,0.6846803426742554,0.6885156035423279,0.6812798976898193,0.6824992895126343,0.6744285821914673,0.6808918118476868,0.6690447330474854,0.6806967258453369,0.6807999014854431,0.6657657027244568,0.6737903952598572,0.7260128855705261,0.7038189172744751,0.6736487746238708,0.7112751603126526,
18,37600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021632105112075806
18,37600,1.3527441024780273,0.0062291501089930534,1.3465118408203125,0.002116669900715351,0.007254253141582012,-0.01641681045293808,0.009239387698471546,0.02637963742017746,-0.007260594982653856,-0.0027119016740471125,0.00851746741682291,0.0013197994558140635,-0.00930054858326912,-0.001906994148157537,-0.005738943349570036,0.004729636013507843,0.012944732792675495,-0.004103656392544508,-0.015349682420492172,0.6812626123428345,0.6847234964370728,0.6884072422981262,0.6828750371932983,0.6835627555847168,0.6746149063110352,0.6804128885269165,0.6706047058105469,0.6806334853172302,0.6813535690307617,0.6665809154510498,0.6741073131561279,0.7252148389816284,0.7025564312934875,0.6742510199546814,0.7108598947525024,0.0021839053370058537,0.00722467852756381,-0.016364457085728645,0.009183283895254135,0.026327623054385185,-0.007298116572201252,-0.0026813126169145107,0.008516289293766022,0.0013776811538264155,-0.009326796047389507,-0.0019048399990424514,-0.005710679106414318,0.004786123521625996,0.012792984023690224,-0.004107573069632053,-0.015282131731510162,0.6814613342285156,0.6851593255996704,0.6884850263595581,0.6829632520675659,0.683642566204071,0.6746914386749268,0.6812199354171753,0.6707518696784973,0.6807997226715088,0.6818694472312927,0.6668148636817932,0.6742586493492126,0.725591242313385,0.7027337551116943,0.6745553016662598,0.7113091945648193,
19,39579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020230799913406372
19,39579,1.3522790670394897,0.006322441156953573,1.3459556102752686,0.0012955265119671822,0.00543247302994132,-0.014903813600540161,0.009032456204295158,0.02707739546895027,-0.0071754613891243935,-0.0024929156061261892,0.007932495325803757,0.000884300796315074,-0.0090183662250638,-0.00159011734649539,-0.006174114532768726,0.004100393038243055,0.013462119735777378,-0.003942809533327818,-0.015471184626221657,0.6820242404937744,0.6843848824501038,0.6871581673622131,0.6839821338653564,0.6847417950630188,0.6752831935882568,0.6806606650352478,0.6721510887145996,0.6801993250846863,0.681485652923584,0.6664537191390991,0.674720823764801,0.7243989706039429,0.7030572891235352,0.6740018129348755,0.7098892331123352,0.0013851044932380319,0.005448132753372192,-0.014719871804118156,0.009072569198906422,0.02695154771208763,-0.007265523541718721,-0.002321848412975669,0.007831918075680733,0.0007807958754710853,-0.009211279451847076,-0.0014599409187212586,-0.006030479446053505,0.004329667892307043,0.01325160637497902,-0.0037364971358329058,-0.015316893346607685,0.6822050213813782,0.6848161816596985,0.6872360706329346,0.6840417385101318,0.6848251819610596,0.6753642559051514,0.6815228462219238,0.6722809672355652,0.6803857684135437,0.6820140480995178,0.6666999459266663,0.6748932600021362,0.7247834801673889,0.7032493948936462,0.6742650866508484,0.7103398442268372,
20,41558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025056136772036552
20,41558,1.3518948554992676,0.0063613480888307095,1.3455345630645752,0.0012235407484695315,0.0063507892191410065,-0.014587877318263054,0.008884429931640625,0.0231077428907156,-0.004972475115209818,-0.0017263090703636408,0.007425026968121529,0.000188730817171745,-0.008570816367864609,-0.0014978153631091118,-0.006361896637827158,0.004118690732866526,0.014372335746884346,-0.003578067058697343,-0.015374920330941677,0.6820141077041626,0.6841539144515991,0.6868908405303955,0.685530960559845,0.6857679486274719,0.674639105796814,0.6805939674377441,0.6742414832115173,0.6804654598236084,0.681334912776947,0.6673716306686401,0.6759175658226013,0.722909688949585,0.7033182978630066,0.6748998165130615,0.7091854810714722,0.0012914922554045916,0.00627461401745677,-0.014505489729344845,0.008953814394772053,0.023113517090678215,-0.00499936705455184,-0.00176237931009382,0.007354159373790026,0.0002037139784079045,-0.008516859263181686,-0.001605495810508728,-0.006342347711324692,0.004105671308934689,0.014271063730120659,-0.0035635470412671566,-0.015391948632895947,0.6821997761726379,0.684586226940155,0.6869650483131409,0.6856005191802979,0.6858360171318054,0.6747204065322876,0.6814616322517395,0.6743781566619873,0.6806409955024719,0.6818885803222656,0.6676148176193237,0.6760737895965576,0.7233171463012695,0.7035090327262878,0.675171971321106,0.709620475769043,
21,43537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002199772046878934
21,43537,1.3514567613601685,0.006460095755755901,1.344996452331543,-0.00029095649369992316,0.004059907514601946,-0.014891882427036762,0.007357154507189989,0.021796779707074165,-0.006035434547811747,-0.003428243100643158,0.007222246844321489,-0.001109783654101193,-0.009554605931043625,-0.005718020256608725,-0.00810872483998537,0.001954302890226245,0.013965973630547523,-0.004603938665241003,-0.016875535249710083,0.6828487515449524,0.6845189929008484,0.6870665550231934,0.6865874528884888,0.6865499019622803,0.6761424541473389,0.6809386014938354,0.6750002503395081,0.6806692481040955,0.6817869544029236,0.6681867241859436,0.677386999130249,0.7229773998260498,0.704822301864624,0.6751629710197449,0.7095330953598022,-0.0004641276609618217,0.004211958963423967,-0.014881343580782413,0.007198624312877655,0.021703025326132774,-0.00599586172029376,-0.0032846007961779833,0.007304237224161625,-0.0009834455559030175,-0.0096028633415699,-0.005591185763478279,-0.00816543772816658,0.0020471971947699785,0.014049548655748367,-0.004680778365582228,-0.016695266589522362,0.6830325722694397,0.6849293112754822,0.6871379017829895,0.6866795420646667,0.6866337060928345,0.6762281060218811,0.6818153262138367,0.6751354336738586,0.6808582544326782,0.6823692321777344,0.6684297323226929,0.6775564551353455,0.7234097719192505,0.7049990296363831,0.6754287481307983,0.7099601626396179,
22,45516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019144194200634956
22,45516,1.3512314558029175,0.006497891154140234,1.3447329998016357,0.0016207215376198292,0.005270638968795538,-0.013628142885863781,0.009085244499146938,0.02170567773282528,-0.005599616095423698,-0.0017660866724327207,0.006401645950973034,-0.0005841560778208077,-0.008259519003331661,-0.005290473811328411,-0.007180532440543175,0.003421430941671133,0.013952904380857944,-0.0037850586231797934,-0.015101876109838486,0.6830340027809143,0.6844146847724915,0.6869046092033386,0.6872889399528503,0.6866500973701477,0.6754599809646606,0.6806884407997131,0.6762824654579163,0.6801026463508606,0.6816988587379456,0.6681591272354126,0.677935779094696,0.7219479084014893,0.703960657119751,0.6758460402488708,0.708008348941803,0.001662901951931417,0.005219003185629845,-0.01355963945388794,0.009088931605219841,0.021677469834685326,-0.005633370019495487,-0.0018493717070668936,0.0064275749027729034,-0.0006480419542640448,-0.008072849363088608,-0.005335242487490177,-0.0070321811363101006,0.003340971190482378,0.013788606971502304,-0.0038283090107142925,-0.015071321278810501,0.6832262277603149,0.684877336025238,0.6869749426841736,0.6873942017555237,0.6867270469665527,0.6755479574203491,0.6816346645355225,0.6764237284660339,0.6802685260772705,0.6822325587272644,0.6684086322784424,0.6780883073806763,0.7223659753799438,0.7041606307029724,0.6760908961296082,0.7084439396858215,
23,47495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01046806201338768
23,47495,1.3510487079620361,0.006574610248208046,1.3444753885269165,0.00017844965623226017,0.004398987162858248,-0.016062574461102486,0.008580992929637432,0.02202036790549755,-0.0051164100877940655,-0.002442446770146489,0.005669944453984499,-0.0006434298702515662,-0.0095432223752141,-0.005632917396724224,-0.007631282322108746,0.0023515347857028246,0.014720533043146133,-0.00310250255279243,-0.017872899770736694,0.6829395294189453,0.6852048635482788,0.6875831484794617,0.687995195388794,0.688623309135437,0.6762886047363281,0.6804786920547485,0.6778289675712585,0.6807138323783875,0.6823587417602539,0.6690654754638672,0.6785184741020203,0.7206264138221741,0.7040618658065796,0.6764110326766968,0.7081823945045471,0.0002254459250252694,0.0043349196203053,-0.0160480048507452,0.008668181486427784,0.022069687023758888,-0.005119133275002241,-0.0023945574648678303,0.005560131277889013,-0.0004557729116640985,-0.009678252972662449,-0.005665174685418606,-0.0077762845903635025,0.0024154786951839924,0.014733836986124516,-0.003063938347622752,-0.01785779930651188,0.6831328272819519,0.6856305599212646,0.6876500844955444,0.6880980730056763,0.6887076497077942,0.6763752698898315,0.6813822984695435,0.677960216999054,0.6808978319168091,0.6829584836959839,0.6693142652511597,0.6786525249481201,0.721065104007721,0.7042344212532043,0.6766862869262695,0.7086077928543091,
24,49474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013548486866056919
24,49474,1.3505934476852417,0.006646781228482723,1.3439476490020752,0.0010795118287205696,0.004289780277758837,-0.013722156174480915,0.00676160492002964,0.021974993869662285,-0.004751384258270264,-0.0017565165180712938,0.006223287433385849,-0.0010195525828748941,-0.008365760557353497,-0.00422351760789752,-0.006643582601100206,0.0019249995239078999,0.013204841874539852,-0.0036367822904139757,-0.0158206969499588,0.6834378242492676,0.6839227676391602,0.6858395934104919,0.6889044046401978,0.6897251605987549,0.6767333745956421,0.6804535984992981,0.6783300638198853,0.6805131435394287,0.6824274659156799,0.6694570779800415,0.6791207194328308,0.719540536403656,0.7043278217315674,0.6775890588760376,0.7071199417114258,0.0011183108435943723,0.004235970787703991,-0.0136237358674407,0.006811873521655798,0.021883662790060043,-0.004798464942723513,-0.0017530015902593732,0.0060663605108857155,-0.0010897581232711673,-0.008531704545021057,-0.004145828075706959,-0.006530215498059988,0.0020918489899486303,0.013043374754488468,-0.003386758267879486,-0.015828650444746017,0.683621883392334,0.6843662858009338,0.6859059929847717,0.6890137791633606,0.6898064613342285,0.6768072843551636,0.6814175844192505,0.6784608364105225,0.6806894540786743,0.6829891204833984,0.6697221398353577,0.6792970299720764,0.7199671268463135,0.7045128345489502,0.6778727173805237,0.7075461745262146,
25,51453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01624923199415207
25,51453,1.3505226373672485,0.006702474784106016,1.3438212871551514,-0.00014803645899519324,0.0034839988220483065,-0.014743869192898273,0.00589756341651082,0.021169699728488922,-0.005032841581851244,-0.0037751994095742702,0.005281134508550167,-0.0022493242286145687,-0.009595571085810661,-0.004064479377120733,-0.007131008896976709,-0.0004146346473135054,0.012135649099946022,-0.00428313622251153,-0.01680772565305233,0.6835638880729675,0.6839470267295837,0.6853817105293274,0.6884150505065918,0.6902591586112976,0.6771612167358398,0.6804133653640747,0.6789069175720215,0.6800811886787415,0.6825498342514038,0.6695120930671692,0.6796281933784485,0.7179321050643921,0.7038470506668091,0.678363561630249,0.7057391405105591,-0.00032397996983490884,0.003625924699008465,-0.014716857112944126,0.005811234936118126,0.021060606464743614,-0.004987409804016352,-0.003753695171326399,0.005326907616108656,-0.002267931355163455,-0.009524007327854633,-0.003938239999115467,-0.00709009962156415,-0.0003547545929905027,0.01220482774078846,-0.004327583126723766,-0.016741404309868813,0.6837751269340515,0.6843484044075012,0.6854326725006104,0.6885284185409546,0.6903319954872131,0.6772515177726746,0.6813901662826538,0.679065465927124,0.6802764534950256,0.6831797361373901,0.6697375178337097,0.6797696948051453,0.7183986306190491,0.7040339708328247,0.678618311882019,0.7061434984207153,
26,53432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015946457162499428
26,53432,1.3499411344528198,0.0067177084274590015,1.3432252407073975,0.001672673737630248,0.0025062391068786383,-0.014366264455020428,0.004440044518560171,0.01954411342740059,-0.0045683300122618675,-0.002780094277113676,0.004733432084321976,-0.002788035897538066,-0.008258827030658722,-0.004288575612008572,-0.00719523336738348,-0.0007749186479486525,0.009315336123108864,-0.004997939802706242,-0.017538554966449738,0.684192419052124,0.6836169362068176,0.6845875978469849,0.6878660321235657,0.6904407739639282,0.6771450042724609,0.6800132989883423,0.6800249218940735,0.6809865236282349,0.6827938556671143,0.6700725555419922,0.680458664894104,0.7171347141265869,0.7035781741142273,0.6789467930793762,0.7057509422302246,0.0017612285446375608,0.002336365170776844,-0.014330071397125721,0.004558057989925146,0.01958301290869713,-0.004585110116750002,-0.002930872840806842,0.004649596754461527,-0.0027515029069036245,-0.00826387107372284,-0.004392660688608885,-0.007224291563034058,-0.0008640059968456626,0.009219029918313026,-0.004858563654124737,-0.01762033812701702,0.6843873858451843,0.684023916721344,0.6846479773521423,0.6879650950431824,0.6905244588851929,0.6772326231002808,0.6809966564178467,0.6801545023918152,0.6811931729316711,0.6834294199943542,0.6703037619590759,0.6806128025054932,0.7176100015640259,0.7037684321403503,0.6792253851890564,0.7061545252799988,
27,55411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004970368463546038
27,55411,1.3497271537780762,0.006790205370634794,1.3429362773895264,0.0004166361759416759,0.0035648816265165806,-0.013342604972422123,0.004335441160947084,0.01890959031879902,-0.0054925004951655865,-0.002419363474473357,0.003985480405390263,-0.0004924234235659242,-0.008182357996702194,-0.003297431394457817,-0.006246011704206467,-0.0010539696086198092,0.00856699701398611,-0.0035089105367660522,-0.0150992376729846,0.6840973496437073,0.6843259334564209,0.6853498816490173,0.688358724117279,0.691213071346283,0.6778841018676758,0.6801066994667053,0.6822381615638733,0.6815428137779236,0.6828101277351379,0.6706646084785461,0.68077152967453,0.7162773013114929,0.7029567360877991,0.67945796251297,0.7057723999023438,0.0005112702492624521,0.0036676416639238596,-0.013289861381053925,0.004355432465672493,0.018839260563254356,-0.005575928837060928,-0.002231106162071228,0.003970442805439234,-0.00044333899859339,-0.008325371891260147,-0.0032720440067350864,-0.006237708497792482,-0.0009603775688447058,0.008431647904217243,-0.0034561678767204285,-0.014930450357496738,0.6842935085296631,0.6847480535507202,0.6854126453399658,0.6884908676147461,0.691292941570282,0.6779569983482361,0.6810937523841858,0.6824089288711548,0.681739091873169,0.6834232807159424,0.6709228754043579,0.6809067130088806,0.7167448997497559,0.7031405568122864,0.6797173619270325,0.7061845064163208,
28,57390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018920213915407658
28,57390,1.3495572805404663,0.006848800927400589,1.342708945274353,0.00205974536947906,0.003922231029719114,-0.014374340884387493,0.0038900338113307953,0.021273506805300713,-0.0038623076397925615,-0.00181748834438622,0.004491650965064764,-0.0011683988850563765,-0.007686777971684933,-0.0029710251837968826,-0.005132182501256466,-0.00022558539058081806,0.010918494313955307,-0.0035645763855427504,-0.01718643680214882,0.6839748620986938,0.6841181516647339,0.6845964789390564,0.6878883838653564,0.6916912198066711,0.6786646842956543,0.6796680688858032,0.6817400455474854,0.6816318035125732,0.6830203533172607,0.6709464192390442,0.6815695762634277,0.7143189907073975,0.7030820846557617,0.6795048713684082,0.7031665444374084,0.0019830490928143263,0.003987364005297422,-0.014355574734508991,0.0038977281656116247,0.021229296922683716,-0.0038450597785413265,-0.0016868597595021129,0.004457724280655384,-0.0010911094723269343,-0.0076907603070139885,-0.002941281069070101,-0.005169774405658245,-0.00012227136176079512,0.010911740362644196,-0.003678481560200453,-0.017115522176027298,0.6841872334480286,0.684536874294281,0.6846612691879272,0.6880177855491638,0.6917865872383118,0.678751528263092,0.6807121634483337,0.6818751692771912,0.6818344593048096,0.6836408972740173,0.6711837649345398,0.6817370057106018,0.7148001790046692,0.70327228307724,0.6797548532485962,0.7035599946975708,
29,59369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011808794923126698
29,59369,1.3493958711624146,0.00688367011025548,1.3425136804580688,0.0026692289393395185,0.0035097289364784956,-0.011965757235884666,0.002908434020355344,0.018629947677254677,-0.0037538190372288227,-0.0011457472573965788,0.004605027846992016,-0.0011876155622303486,-0.007724730763584375,-0.00291377492249012,-0.006215090397745371,-0.0012310273014008999,0.00975434947758913,-0.0039304448291659355,-0.014640815556049347,0.6848266124725342,0.6844733357429504,0.6841997504234314,0.687910258769989,0.692258894443512,0.6791021227836609,0.6802312731742859,0.6830337643623352,0.6816851496696472,0.6839367747306824,0.6715694069862366,0.6812267303466797,0.7126045823097229,0.7041007280349731,0.6803002953529358,0.7030025124549866,0.0025572916492819786,0.003477657912299037,-0.011893775314092636,0.00284959957934916,0.018544508144259453,-0.0036978721618652344,-0.001412200857885182,0.00471160002052784,-0.001282725017517805,-0.00744663504883647,-0.0028980530332773924,-0.006056697107851505,-0.0014084387803450227,0.00969102792441845,-0.003907053731381893,-0.01464791502803564,0.6849994659423828,0.6849077343940735,0.684251070022583,0.6880205869674683,0.6923382878303528,0.6791791915893555,0.6812575459480286,0.6831827163696289,0.6818848848342896,0.6846014261245728,0.6718147993087769,0.6813526749610901,0.7130848169326782,0.7042860984802246,0.6805925369262695,0.7033975124359131,
30,61348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01540102157741785
30,61348,1.3489229679107666,0.0069262199103832245,1.341996192932129,0.004121142439544201,0.004280486609786749,-0.0129344891756773,0.0035230705980211496,0.02004479430615902,-0.0036896499805152416,-0.0016739902785047889,0.005532474722713232,-0.0012278015492483974,-0.007178342901170254,-0.003635596949607134,-0.005346478428691626,-0.001345026888884604,0.009454146958887577,-0.0038833830039948225,-0.014609653502702713,0.6849364042282104,0.6843264102935791,0.6842555403709412,0.6877338290214539,0.6916279792785645,0.6793341636657715,0.6795313358306885,0.6827686429023743,0.6816206574440002,0.683595597743988,0.6722416877746582,0.6814757585525513,0.7123233675956726,0.7022040486335754,0.6806508302688599,0.7031794190406799,0.004214228596538305,0.004189986269921064,-0.012852671556174755,0.0036932043731212616,0.020007772371172905,-0.0037475889548659325,-0.0017081102123484015,0.0053367819637060165,-0.001289120875298977,-0.007312783505767584,-0.003631513798609376,-0.005288449581712484,-0.001205810229294002,0.009316593408584595,-0.0036290318239480257,-0.014665310271084309,0.6851382255554199,0.6847296357154846,0.684325635433197,0.6878864169120789,0.6916954517364502,0.6794204115867615,0.6805607080459595,0.6829265356063843,0.6818349957466125,0.6842267513275146,0.6724550127983093,0.6816162467002869,0.7128046154975891,0.7023839354515076,0.6809424757957458,0.7036052346229553,
31,63327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01944262534379959
31,63327,1.3487093448638916,0.0069954777136445045,1.3417150974273682,0.0038838577456772327,0.003595024812966585,-0.011858346872031689,0.0021184294018894434,0.019726170226931572,-0.003567211329936981,-0.001652600709348917,0.004895067308098078,-0.0009129812242463231,-0.006685614585876465,-0.002991003217175603,-0.0052125523798167706,-0.0015685042599216104,0.0093898456543684,-0.0038926610723137856,-0.014790354296565056,0.6846198439598083,0.6845855116844177,0.6837326884269714,0.6879401803016663,0.6924837827682495,0.679551899433136,0.6797269582748413,0.6836222410202026,0.6817024350166321,0.683356523513794,0.6730192303657532,0.682209849357605,0.710271954536438,0.702791690826416,0.6809524893760681,0.7018981575965881,0.00385123654268682,0.003722041379660368,-0.01182106789201498,0.002169356681406498,0.01962592452764511,-0.003533456474542618,-0.001629670150578022,0.004937330260872841,-0.0009723562397994101,-0.006496232468634844,-0.0030017888639122248,-0.005195404402911663,-0.0016347477212548256,0.009385908953845501,-0.003921473398804665,-0.014704052358865738,0.6848346590995789,0.685005784034729,0.6837842464447021,0.6880889534950256,0.6925678253173828,0.6796265244483948,0.680783748626709,0.6837776303291321,0.6818918585777283,0.684037446975708,0.6732576489448547,0.682366132736206,0.7107588648796082,0.7029942274093628,0.6812270879745483,0.7023086547851562,
32,65306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014783528633415699
32,65306,1.348465085029602,0.0070106289349496365,1.341456413269043,0.003265375504270196,0.003373432671651244,-0.013174643740057945,0.000767826393712312,0.021701067686080933,-0.003447653027251363,-0.00227719871327281,0.004498921800404787,-0.0012650276767089963,-0.007482129614800215,-0.0043540517799556255,-0.006276365835219622,-0.0027367922011762857,0.010129174217581749,-0.0046840328723192215,-0.015398092567920685,0.6846756935119629,0.6851155161857605,0.683687150478363,0.6872872114181519,0.6927651762962341,0.6797429323196411,0.6792716979980469,0.6836172342300415,0.6817552447319031,0.6832714080810547,0.6734678745269775,0.6822464466094971,0.708476722240448,0.7018728256225586,0.6814107894897461,0.7015252113342285,0.003348610596731305,0.0032854024320840836,-0.013223012909293175,0.0008245328790508211,0.02179293893277645,-0.0034858998842537403,-0.0023134893272072077,0.004411716014146805,-0.0011361640645191073,-0.0077032530680298805,-0.004382308106869459,-0.006348562426865101,-0.0027481955476105213,0.010098525322973728,-0.004545621573925018,-0.015407816506922245,0.684884786605835,0.6855799555778503,0.6837370991706848,0.6874253749847412,0.6928412318229675,0.6798216104507446,0.6803404688835144,0.6837859749794006,0.6819325685501099,0.6839126944541931,0.673681914806366,0.6823949813842773,0.7089242935180664,0.7020643353462219,0.6816972494125366,0.7019503116607666,
33,67285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009997773915529251
33,67285,1.3480573892593384,0.0070791770704090595,1.3409780263900757,0.003924137447029352,0.0028406635392457247,-0.013315308839082718,-0.0002835591440089047,0.019090479239821434,-0.0035582759883254766,-0.0019912743009626865,0.004474191926419735,-0.0007034193840809166,-0.007084941025823355,-0.003215702949091792,-0.006662425585091114,-0.002909816103056073,0.00893250759691,-0.004490514285862446,-0.01709618605673313,0.6848123669624329,0.6849039196968079,0.6836825609207153,0.6871927976608276,0.6915410757064819,0.6798486113548279,0.6793935298919678,0.6831836104393005,0.6825664639472961,0.6829655766487122,0.6734503507614136,0.6826015710830688,0.7077862620353699,0.7024736404418945,0.6813554167747498,0.7012544274330139,0.003841255558654666,0.0028808163478970528,-0.013274488970637321,-0.00024059484712779522,0.019020363688468933,-0.0035535707138478756,-0.0019836011342704296,0.004415255505591631,-0.0006527658551931381,-0.007096935994923115,-0.003177397884428501,-0.0066650183871388435,-0.0027709007263183594,0.008974447846412659,-0.0044707320630550385,-0.017061639577150345,0.6850292086601257,0.6853217482566833,0.6837400197982788,0.687346875667572,0.6916098594665527,0.6799327731132507,0.6804597973823547,0.683346688747406,0.6827600598335266,0.6836259961128235,0.6736805438995361,0.6827230453491211,0.7083032131195068,0.7026722431182861,0.6816218495368958,0.7016571760177612,
34,69264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008781836368143559
34,69264,1.3480021953582764,0.007084275130182505,1.3409154415130615,0.0023696597199887037,0.002585525391623378,-0.013762455433607101,-0.002954852068796754,0.019982224330306053,-0.004799170419573784,-0.003996785264462233,0.003146202303469181,-0.0012217462062835693,-0.0068159871734678745,-0.004443367011845112,-0.006315392442047596,-0.003332133637741208,0.008074366487562656,-0.005754263140261173,-0.015906093642115593,0.6852638721466064,0.6850645542144775,0.683635950088501,0.686454713344574,0.6918407678604126,0.6808292865753174,0.6794497966766357,0.6833484768867493,0.6832258105278015,0.6831664443016052,0.6746002435684204,0.6827897429466248,0.7055161595344543,0.6997339129447937,0.6819409132003784,0.7004193663597107,0.0023538805544376373,0.0026181836146861315,-0.013824879191815853,-0.003035488538444042,0.019963011145591736,-0.0048441458493471146,-0.004001835361123085,0.0031949086114764214,-0.001135486178100109,-0.006869693286716938,-0.004397885873913765,-0.0063081406988203526,-0.0033148566726595163,0.007964637130498886,-0.005795436445623636,-0.015845540910959244,0.6854865550994873,0.6854861974716187,0.6836935877799988,0.6866155862808228,0.6919352412223816,0.6809074282646179,0.6805254220962524,0.6834996342658997,0.6834239959716797,0.6838646531105042,0.6748175621032715,0.6829505562782288,0.705981433391571,0.6999269723892212,0.6822034120559692,0.7008144855499268,
35,71243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036772273015230894
